household_key,median_gap,recent3_mean_gap_w5180,widen_15,widen_20,base_weekly_spend,hold_weekly_spend,retention,base_spend_total,base_visits,hold_visits,base_spend_per_visit,hold_spend_per_visit
889,4.0,6.666666666666667,True,False,118.04676470588235,98.38285714285716,0.8334227319823757,4013.59,47,27,85.39553191489362,76.52000000000001
891,6.5,6.0,False,False,66.87588235294118,97.36333333333334,1.4558811025399703,2273.7799999999997,29,22,78.40620689655171,92.93772727272727
895,4.0,4.666666666666667,False,False,72.07764705882353,97.28428571428572,1.3497150598560843,2450.64,53,31,46.23849056603773,65.90225806451613
898,2.0,3.3333333333333335,True,False,80.70411764705881,80.19190476190475,0.9936532001081518,2743.9399999999996,98,60,27.99938775510204,28.06716666666666
900,1.0,1.3333333333333333,False,False,149.2258823529412,153.98142857142858,1.0318681058775032,5073.68,188,117,26.987659574468086,27.63769230769231
906,2.0,3.6666666666666665,True,False,61.14382352941176,41.80619047619047,0.6837352992175998,2078.89,95,43,21.883052631578945,20.416976744186044
908,2.0,7.0,True,True,71.51441176470587,56.31952380952381,0.7875269112864169,2431.49,74,34,32.85797297297297,34.78558823529412
909,1.0,10.0,True,True,129.45735294117648,51.61,0.3986641069623201,4401.55,150,14,29.343666666666667,77.41499999999999
926,3.0,2.3333333333333335,False,False,67.37205882352941,40.2704761904762,0.5977326044905118,2290.65,77,30,29.7487012987013,28.18933333333334
931,13.0,20.666666666666668,True,False,57.28058823529414,48.10952380952381,0.8398922792465412,1947.5400000000006,15,7,129.83600000000004,144.32857142857142
932,3.0,8.0,True,True,72.3314705882353,59.647619047619045,0.8246426978815043,2459.2700000000004,67,21,36.705522388059705,59.647619047619045
934,4.0,1.6666666666666667,False,False,106.41470588235292,146.6247619047619,1.3778618348751845,3618.0999999999995,46,41,78.65434782608695,75.10048780487804
936,2.0,2.6666666666666665,False,False,63.99676470588236,75.57666666666667,1.1809451151789228,2175.8900000000003,108,62,20.14712962962963,25.598548387096777
956,1.0,1.3333333333333333,False,False,85.36176470588236,71.92238095238095,0.842559677628416,2902.3,146,90,19.878767123287673,16.781888888888886
968,3.0,3.3333333333333335,False,False,93.0685294117647,106.45619047619047,1.1438473472079322,3164.33,69,27,45.859855072463766,82.79925925925926
972,3.0,2.6666666666666665,False,False,73.0364705882353,29.520476190476188,0.4041881535720229,2483.2400000000002,70,54,35.47485714285715,11.480185185185185
973,8.0,8.0,False,False,118.82676470588235,157.99000000000004,1.3295826103744703,4040.11,29,17,139.31413793103448,195.16411764705887
979,4.0,3.0,False,False,94.02823529411766,143.75619047619045,1.5288619426550456,3196.9600000000005,46,36,69.49913043478261,83.85777777777777
982,2.0,4.0,True,True,188.8076470588235,172.85000000000002,0.9154819875815102,6419.459999999999,94,56,68.29212765957446,64.81875000000001
998,2.0,6.0,True,True,97.80764705882352,63.61095238095238,0.6503678832258939,3325.4599999999996,77,26,43.1877922077922,51.37807692307692
1020,4.0,5.0,False,False,83.61735294117645,143.85999999999999,1.7204562801838912,2842.9899999999993,44,49,64.61340909090907,61.65428571428571
1023,2.0,1.3333333333333333,False,False,221.4932352941176,391.1338095238095,1.7658950577178065,7530.769999999999,99,66,76.06838383838382,124.45166666666665
1024,5.0,3.3333333333333335,False,False,72.61264705882354,92.12333333333335,1.268695427928749,2468.8300000000004,30,20,82.29433333333334,96.72950000000002
1029,3.0,3.3333333333333335,False,False,109.63676470588234,114.81619047619049,1.047241687441277,3727.6499999999996,69,43,54.02391304347825,56.07302325581396
1039,6.5,7.0,False,False,75.51941176470588,61.833809523809514,0.8187803384441568,2567.66,31,19,82.82774193548387,68.34263157894736
1040,3.0,2.3333333333333335,False,False,60.06911764705883,44.755714285714284,0.7450702796848168,2042.3500000000004,80,32,25.529375000000005,29.3709375
1041,4.0,3.0,False,False,59.40794117647059,105.13857142857142,1.7697730193385854,2019.87,46,56,43.91021739130434,39.426964285714284
1057,4.0,3.6666666666666665,False,False,78.17264705882353,105.00190476190478,1.3432051838143937,2657.87,53,46,50.14849056603774,47.935652173913056
1074,5.0,3.6666666666666665,False,False,66.38441176470587,97.44190476190477,1.467843160338298,2257.0699999999997,39,30,57.87358974358973,68.20933333333333
1078,2.0,2.6666666666666665,False,False,71.43235294117648,36.76904761904762,0.5147394157564207,2428.7000000000003,92,31,26.398913043478263,24.90806451612903
1081,3.0,6.333333333333333,True,True,117.19970588235296,121.23285714285716,1.034412639777038,3984.7900000000004,52,22,76.63057692307693,115.72227272727274
1091,4.0,15.333333333333334,True,True,77.01676470588234,6.082857142857144,0.07898094870755525,2618.5699999999997,53,2,49.406981132075465,63.870000000000005
1097,6.5,4.666666666666667,False,False,90.70176470588235,67.95238095238095,0.7491847724543113,3083.86,29,23,106.34,62.04347826086956
1098,2.0,1.6666666666666667,False,False,84.13911764705884,97.11952380952381,1.154273143401792,2860.7300000000005,93,66,30.760537634408607,30.901666666666667
1103,3.0,4.0,False,False,75.77205882352942,39.787619047619046,0.5250961853931285,2576.2500000000005,63,36,40.89285714285715,23.209444444444443
1111,1.0,3.6666666666666665,True,True,206.29411764705878,163.27,0.7914428286284576,7013.999999999999,118,37,59.44067796610169,92.66675675675675
1130,2.0,4.0,True,True,63.15235294117648,70.48857142857143,1.1161669858006447,2147.1800000000003,84,49,25.56166666666667,30.20938775510204
1134,4.5,17.333333333333332,True,True,57.02264705882353,55.825714285714305,0.9790095192902131,1938.77,19,12,102.04052631578948,97.69500000000004
1139,5.5,20.666666666666668,True,True,82.80970588235296,56.86761904761905,0.6867264946987058,2815.5300000000007,39,11,72.19307692307694,108.56545454545454
1142,3.0,3.6666666666666665,False,False,113.60058823529413,171.69428571428574,1.5113855340138345,3862.42,69,49,55.97710144927537,73.58326530612246
1146,2.0,2.3333333333333335,False,False,86.67176470588235,89.02,1.027093428893323,2946.84,88,51,33.48681818181819,36.65529411764705
1159,2.0,3.6666666666666665,True,False,71.20294117647059,44.05666666666667,0.6187478485962522,2420.9,118,42,20.516101694915253,22.028333333333336
1166,2.0,1.6666666666666667,False,False,107.50264705882353,98.4104761904762,0.9154237489299007,3655.0899999999997,106,45,34.48198113207547,45.924888888888894
1167,3.0,4.666666666666667,True,False,74.39176470588234,56.4547619047619,0.7588845637412052,2529.3199999999997,47,25,53.81531914893616,47.422
1169,4.0,4.666666666666667,False,False,67.86617647058824,50.53857142857142,0.7446798104277138,2307.4500000000003,46,24,50.161956521739135,44.22125
1175,7.0,8.666666666666666,False,False,74.55735294117646,61.78952380952381,0.8287515767663306,2534.95,36,17,70.41527777777777,76.32823529411765
1179,5.0,4.333333333333333,False,False,69.92470588235294,99.18619047619045,1.4184713289043993,2377.44,40,46,59.436,45.28065217391303
1203,6.0,4.0,False,False,63.85382352941177,73.71761904761905,1.1544746261539673,2171.03,33,38,65.78878787878789,40.73868421052632
1206,1.0,2.6666666666666665,True,True,75.5264705882353,52.56857142857142,0.6960284390246614,2567.9,113,49,22.72477876106195,22.529387755102036
1211,5.0,13.666666666666666,True,True,85.47941176470587,89.07666666666667,1.0420832903233208,2906.2999999999997,42,32,69.19761904761904,58.456562500000004
1216,4.0,5.666666666666667,False,False,63.934411764705885,16.08047619047619,0.2515151973190312,2173.77,45,20,48.306,16.8845
1222,2.0,3.3333333333333335,True,False,85.4964705882353,34.61523809523809,0.4048732989452936,2906.88,71,27,40.94197183098591,26.922962962962956
1226,8.0,11.333333333333334,False,False,64.72882352941177,90.73190476190477,1.4017233716703905,2200.78,28,21,78.59928571428573,90.73190476190477
1228,1.0,1.0,False,False,109.83852941176471,139.19,1.2672238124948119,3734.51,147,108,25.40482993197279,27.06472222222222
1229,2.0,2.3333333333333335,False,False,169.62470588235297,181.08428571428573,1.0675584359738304,5767.240000000001,102,60,56.541568627450985,63.37950000000001
1234,6.0,5.0,False,False,63.864117647058826,60.7257142857143,0.9508581112998582,2171.38,29,22,74.87517241379311,57.965454545454556
1236,2.0,6.0,True,True,65.60264705882354,23.477619047619047,0.35787609342299115,2230.4900000000002,86,20,25.935930232558142,24.6515
1238,7.5,21.333333333333332,True,True,65.39088235294118,20.847619047619048,0.3188153806381748,2223.29,19,6,117.01526315789474,72.96666666666667
1240,3.0,4.333333333333333,False,False,93.79088235294117,156.71142857142857,1.670859945444519,3188.89,52,47,61.32480769230769,70.02
1246,6.0,9.333333333333334,True,False,64.02058823529411,55.30904761904762,0.8639259516918358,2176.7,31,23,70.21612903225805,50.49956521739131
1247,6.0,5.333333333333333,False,False,73.42941176470586,72.11666666666667,0.9821223530668379,2496.5999999999995,40,28,62.414999999999985,54.0875
1248,4.0,2.3333333333333335,False,False,129.9379411764706,55.4904761904762,0.4270536818427328,4417.89,58,23,76.17051724137932,50.66521739130435
1260,4.5,7.333333333333333,True,False,118.4176470588235,103.1647619047619,0.8711941544786412,4026.1999999999994,45,27,89.4711111111111,80.23925925925926
1263,3.0,5.0,True,False,87.65117647058823,15.875714285714285,0.1811238014704966,2980.14,56,9,53.21678571428571,37.04333333333333
1264,6.0,7.333333333333333,False,False,71.62235294117647,43.45428571428572,0.6067140205513044,2435.1600000000003,30,25,81.17200000000001,36.5016
1272,2.0,1.3333333333333333,False,False,94.75000000000001,102.04714285714287,1.0770147003392385,3221.5000000000005,86,51,37.4593023255814,42.019411764705886
1274,2.0,3.3333333333333335,True,False,141.9870588235294,119.09523809523807,0.8387753016509573,4827.5599999999995,105,47,45.9767619047619,53.2127659574468
1277,2.0,2.0,False,False,71.90911764705884,69.47571428571428,0.9661600164072645,2444.9100000000003,97,41,25.205257731958767,35.585121951219506
1282,3.0,3.0,False,False,62.56,68.05000000000001,1.0877557544757035,2127.04,64,26,33.235,54.963461538461544
1305,1.0,2.3333333333333335,True,True,104.92882352941177,27.135238095238098,0.2586061406438245,3567.5800000000004,116,22,30.755000000000003,25.901818181818182
1312,3.0,13.666666666666666,True,True,89.36470588235295,23.538095238095234,0.26339364076330896,3038.4,61,11,49.80983606557377,44.93636363636363
1314,2.0,5.0,True,True,119.9688235294118,101.51333333333332,0.8461642812430024,4078.940000000001,99,57,41.20141414141415,37.39964912280701
1318,8.0,8.0,False,False,58.63117647058822,72.0890476190476,1.2295343869691988,1993.4599999999996,22,19,90.61181818181817,79.67736842105262
1333,5.0,5.666666666666667,False,False,71.72529411764707,100.87095238095237,1.4063511850575234,2438.6600000000003,40,27,60.96650000000001,78.45518518518519
1336,4.0,8.0,True,True,63.134411764705874,70.29952380952382,1.1134898044432793,2146.5699999999997,49,25,43.807551020408155,59.05160000000001
1337,3.0,2.0,False,False,122.26911764705883,96.16380952380953,0.7864930358080714,4157.150000000001,67,51,62.04701492537314,39.59686274509804
1349,3.0,3.6666666666666665,False,False,67.4494117647059,23.941904761904762,0.35496091271225566,2293.2800000000007,71,16,32.299718309859166,31.423750000000002
1352,5.0,6.333333333333333,False,False,59.75823529411765,44.11142857142857,0.7381648463064757,2031.78,37,25,54.91297297297297,37.053599999999996
1367,3.0,2.3333333333333335,False,False,89.65058823529412,129.72619047619048,1.447019958594306,3048.1200000000003,58,81,52.553793103448285,33.632716049382715
1370,7.0,7.0,False,False,88.32529411764708,93.17761904761905,1.0549369801532593,3003.0600000000004,30,20,100.10200000000002,97.8365
1376,4.0,10.333333333333334,True,True,98.35264705882352,84.24904761904763,0.8566017299835286,3343.99,53,26,63.09415094339622,68.0473076923077
1378,5.0,4.666666666666667,False,False,68.73705882352942,83.04904761904761,1.2082135756239114,2337.0600000000004,46,22,50.80565217391305,79.2740909090909
1379,1.0,4.0,True,True,88.25088235294118,170.7942857142857,1.9353266637179811,3000.5299999999997,134,90,22.392014925373132,39.852
1385,3.0,5.666666666666667,True,False,72.15764705882353,51.78476190476191,0.717661453990407,2453.36,46,14,53.33391304347826,77.67714285714285
1388,4.5,10.333333333333334,True,True,67.68588235294118,48.77,0.7205343020527349,2301.32,49,18,46.96571428571429,56.89833333333334
