household_key,base_visits,base_spend,median_gap,p90_gap,gap_iqr,high_value,churned
1399,13,430.56,13.5,42.400000000000006,21.5,False,False
1401,17,194.48999999999998,7.0,18.0,4.0,False,False
1402,60,1139.8400000000001,3.0,6.200000000000003,3.0,False,False
1403,57,889.57,3.0,7.0,3.0,False,False
1404,8,376.06999999999994,14.0,18.6,5.0,False,False
1405,14,573.9999999999999,10.0,50.80000000000001,9.0,False,False
1406,34,1347.3,6.0,12.8,6.0,False,False
1408,12,223.89000000000001,9.0,30.0,15.5,False,False
1409,27,1315.41,8.5,14.5,7.0,False,False
1410,12,708.1700000000001,18.0,37.0,28.0,False,False
1412,20,1103.0300000000002,8.0,14.2,10.0,False,False
1413,10,168.35999999999999,6.0,18.4,11.0,False,False
1418,26,912.47,7.0,18.200000000000003,7.0,False,False
1419,191,3429.06,1.0,2.0,0.0,True,False
1420,31,1413.38,5.5,13.300000000000004,4.75,False,False
1421,59,1293.2,3.0,7.0,2.75,False,False
1423,93,628.7900000000002,2.0,5.0,3.0,False,False
1424,20,173.93,6.0,19.4,8.0,False,False
1425,45,1756.7000000000003,4.0,10.0,5.0,False,False
1426,24,689.65,6.0,21.000000000000004,9.0,False,False
1427,17,555.66,7.5,25.0,9.0,False,False
1428,26,862.0600000000001,7.0,14.000000000000007,5.0,False,False
1429,31,341.56,7.0,15.200000000000003,9.25,False,False
1430,60,5467.679999999999,4.0,7.0,4.0,True,False
1431,45,1085.38,4.0,9.700000000000003,5.0,False,False
1434,82,1774.0600000000002,2.0,6.0,2.0,False,False
1437,48,1975.2799999999997,4.0,10.799999999999997,3.0,True,False
1438,12,997.55,6.0,33.0,12.5,False,False
1439,10,272.61,12.0,42.400000000000006,15.0,False,False
1440,20,497.54,6.0,17.399999999999995,9.5,False,False
1443,94,1233.23,1.0,5.799999999999997,2.0,False,False
1445,41,1122.87,4.0,11.0,4.25,False,False
1446,17,905.45,9.5,25.5,8.25,False,False
1448,20,621.22,3.0,22.39999999999998,4.0,False,False
1449,18,197.32,9.0,26.800000000000004,13.0,False,False
1450,24,608.1899999999999,4.0,17.800000000000004,6.5,False,False
1451,60,1761.56,3.0,9.0,4.0,False,False
1452,123,669.5299999999999,1.0,4.0,1.0,False,False
1453,142,7477.200000000001,1.0,3.0,1.0,True,False
1454,18,404.98999999999995,7.0,27.4,15.0,False,False
1456,47,1218.1799999999998,3.0,11.5,3.0,False,False
1458,35,1019.8100000000001,5.0,14.0,7.75,False,False
1459,16,1220.27,10.0,22.0,9.0,False,False
1460,20,943.3299999999999,8.0,24.599999999999998,13.5,False,False
1461,74,2063.23,2.0,6.799999999999997,3.0,True,False
1462,44,1639.3000000000002,5.0,10.800000000000004,5.0,False,False
1463,41,1170.4799999999998,4.0,13.100000000000001,5.0,False,False
1464,32,1113.03,5.0,17.0,10.0,False,False
1465,25,406.2200000000001,4.0,18.7,10.25,False,False
1466,16,517.9300000000001,8.0,26.799999999999997,12.5,False,False
1467,65,371.08,1.0,2.0,1.0,False,False
1468,26,1194.3,4.0,9.200000000000003,3.0,False,False
1469,16,282.55,7.0,22.4,9.5,False,True
1470,38,758.82,3.0,16.4,7.0,False,False
1473,35,1626.7199999999998,6.0,11.0,6.0,False,False
1475,93,4649.18,2.0,5.0,2.25,True,False
1476,76,2182.9199999999996,2.0,5.0,2.0,True,False
1477,8,149.57999999999998,19.0,35.0,15.0,False,False
1479,150,2686.4200000000005,1.0,3.0,1.0,True,False
1480,12,52.55,9.0,19.0,11.5,False,False
1481,21,331.29,9.5,23.1,15.5,False,False
1482,11,286.11,16.5,54.699999999999996,21.25,False,False
1483,29,1783.66,6.5,14.500000000000004,7.25,False,False
1484,28,1222.71,7.0,21.0,6.0,False,False
1485,21,626.15,8.0,24.60000000000001,9.5,False,False
1488,26,942.89,5.0,13.600000000000001,9.0,False,False
1489,122,5710.05,2.0,3.0,1.0,True,False
1490,48,1303.15,4.0,8.399999999999999,5.0,False,False
1491,112,2334.09,2.0,4.0,2.0,True,False
1492,35,534.39,6.0,12.7,4.75,False,False
1493,13,653.9499999999999,13.0,26.700000000000003,18.25,False,False
1494,23,932.3999999999999,8.5,22.900000000000002,7.75,False,False
1495,67,648.67,3.0,7.0,2.0,False,False
1498,13,370.88,14.5,27.200000000000003,11.0,False,False
1499,34,753.1200000000001,4.0,13.400000000000002,6.0,False,False
1500,30,637.4699999999999,4.0,19.599999999999998,6.0,False,False
1501,51,2466.09,4.0,9.0,3.0,True,False
1502,21,1402.04,9.0,20.1,13.25,False,False
1505,48,1976.2700000000002,4.0,8.799999999999997,4.0,True,False
1506,33,935.61,7.0,13.0,7.5,False,False
1507,8,317.42,30.0,57.40000000000001,25.0,False,False
1508,28,666.01,5.0,14.400000000000002,5.5,False,False
1509,55,1779.0100000000002,3.5,7.0,4.0,False,False
1510,182,3234.8199999999997,1.0,2.0,1.0,True,False
1511,49,983.5300000000001,4.0,10.0,5.0,False,False
1512,13,528.19,8.0,16.700000000000003,7.0,False,False
1513,22,318.14000000000004,5.0,30.0,10.0,False,False
1514,16,804.1499999999999,12.0,33.79999999999999,12.0,False,False
1515,40,2141.41,5.0,12.200000000000003,4.0,True,False
1516,10,109.05000000000001,23.0,36.400000000000006,9.0,False,True
1517,38,1110.1100000000001,6.0,12.399999999999999,5.0,False,False
1518,10,619.45,13.0,54.20000000000002,12.0,False,False
1520,42,921.74,5.0,13.0,5.0,False,False
1521,19,343.2700000000001,9.0,20.3,10.75,False,False
1523,35,939.3800000000001,2.0,10.0,6.75,False,False
1524,12,561.2900000000001,18.0,38.0,16.5,False,False
1526,74,1167.25,2.0,6.0,2.0,False,False
1527,64,5038.4400000000005,3.0,7.800000000000004,3.0,True,False
1528,66,2571.43,3.0,7.0,2.0,True,False
1529,51,2961.39,3.0,9.100000000000001,4.0,True,False
1530,22,356.87,7.0,22.0,9.0,False,False
1531,11,277.45,6.5,24.399999999999988,8.5,False,False
1532,42,782.75,4.0,8.0,3.0,False,False
1533,8,82.89,15.0,30.400000000000006,19.0,False,False
1534,64,1727.01,3.0,8.0,3.5,False,False
1535,47,2129.05,3.0,12.5,3.0,True,False
1536,40,2086.46,5.0,11.600000000000009,4.5,True,False
1537,38,727.58,4.0,17.799999999999997,4.0,False,False
1538,18,357.2200000000001,9.0,25.200000000000003,10.0,False,True
1540,32,1090.71,5.0,19.0,10.0,False,False
1541,42,3129.09,6.0,8.0,3.0,True,False
1542,45,773.4800000000001,5.0,9.700000000000003,6.0,False,False
1543,48,1468.0300000000002,3.0,10.199999999999996,3.0,False,False
1544,21,1000.8999999999999,7.5,19.500000000000007,10.5,False,True
1545,53,1438.3000000000002,3.5,7.899999999999999,4.0,False,False
1546,23,1049.49,8.0,21.400000000000013,6.5,False,False
1547,32,91.97,1.0,4.0,2.0,False,False
1548,55,2387.74,3.0,8.400000000000006,3.0,True,False
1549,44,514.9000000000001,6.0,8.0,4.5,False,False
1550,59,1021.3800000000002,1.0,3.3000000000000043,1.0,False,False
1552,14,381.5399999999999,14.0,29.8,21.0,False,False
1554,13,366.1700000000001,8.0,22.1,5.75,False,False
1555,36,702.8500000000001,5.0,13.0,6.5,False,False
1556,58,1860.5100000000002,3.0,7.399999999999999,3.0,False,False
1557,52,2263.5000000000005,4.0,9.0,4.0,True,False
1558,39,1145.0700000000002,5.0,12.300000000000004,5.0,False,False
1560,11,241.87,17.0,47.39999999999999,25.5,False,False
1562,14,364.21000000000004,7.0,42.80000000000001,21.0,False,False
1563,38,1973.55,4.0,9.0,4.0,True,False
1564,20,303.37000000000006,6.0,36.39999999999999,14.5,False,False
1565,13,153.65,12.0,24.5,14.0,False,False
1566,12,211.03000000000003,10.0,27.0,15.0,False,False
1567,33,946.18,5.5,13.0,7.0,False,False
1568,23,1452.5899999999997,6.5,15.900000000000002,9.75,False,False
1569,31,548.5,4.5,12.300000000000004,5.75,False,False
1570,23,1201.8100000000004,5.0,21.0,10.25,False,False
1571,25,311.2,4.5,21.0,6.5,False,False
1572,15,704.67,5.5,17.400000000000013,5.0,False,False
1573,48,204.66,2.0,8.399999999999991,2.5,False,False
1574,12,1511.57,20.0,31.0,22.5,False,False
1575,11,235.82999999999998,15.0,51.99999999999999,13.5,False,False
1577,27,1832.38,6.0,14.0,5.75,False,False
1578,43,1317.97,5.0,10.899999999999999,5.0,False,False
1579,130,3559.2000000000003,1.0,3.0,1.0,True,False
1580,13,72.35,3.5,26.10000000000001,7.0,False,False
1582,21,1283.1400000000003,6.5,17.1,8.75,False,False
1583,8,143.56,24.0,35.0,16.5,False,False
1584,85,2185.23,2.0,5.0,2.0,True,False
1585,43,2666.02,4.0,10.0,5.0,True,False
1586,33,1129.0900000000001,7.0,12.900000000000002,4.75,False,False
1587,18,252.04,10.0,28.6,17.0,False,False
1588,98,1993.4099999999999,2.0,3.0,1.0,True,False
1589,9,238.85000000000002,11.0,30.199999999999996,10.0,False,False
1590,56,2647.38,3.0,8.0,3.5,True,False
1591,13,610.19,11.5,35.300000000000004,23.5,False,False
1592,8,289.75,21.0,38.0,14.5,False,False
1593,16,667.27,12.0,29.799999999999997,11.5,False,False
1594,19,603.57,2.0,14.800000000000004,5.5,False,False
1595,41,1941.9699999999998,4.5,10.100000000000001,6.0,True,False
1597,19,226.68000000000004,7.0,25.200000000000003,7.75,False,False
1598,57,2139.2,4.0,8.0,5.25,True,False
1599,47,1639.9600000000003,4.0,10.0,4.75,False,False
1600,10,176.59,6.0,18.0,7.0,False,False
1601,14,849.24,13.0,28.000000000000004,16.0,False,False
1602,47,2450.84,4.0,10.5,5.0,True,False
1604,38,210.19000000000003,5.0,11.399999999999999,5.0,False,False
1605,21,390.73,7.5,20.500000000000007,11.0,False,False
1606,8,583.98,19.0,38.800000000000004,17.5,False,False
1607,47,1360.0000000000002,3.0,11.0,4.75,False,False
1608,11,276.41,22.0,41.699999999999996,18.25,False,False
1609,76,7330.98,3.0,6.0,2.0,True,False
1612,28,2088.8500000000004,6.0,12.200000000000006,7.0,True,False
1613,32,1948.0400000000002,6.0,12.0,5.0,True,False
1614,26,159.44,9.0,16.0,9.0,False,False
1615,12,456.75999999999993,13.0,40.0,18.0,False,False
1616,10,213.39999999999998,15.0,40.2,15.0,False,False
1617,34,1491.8500000000001,5.0,11.8,7.0,False,False
1618,28,1318.1299999999999,7.0,18.0,7.0,False,False
1619,45,1000.3000000000001,5.0,10.0,6.0,False,False
1620,91,3162.5400000000004,2.0,5.0,2.0,True,False
1621,14,940.9300000000001,18.0,29.200000000000003,18.0,False,False
1622,23,1014.5,7.5,16.700000000000006,6.5,False,False
1623,18,551.38,7.0,31.800000000000004,20.0,False,False
1624,15,100.08,15.0,34.400000000000006,19.75,False,False
1625,8,65.72999999999999,4.0,61.800000000000004,35.0,False,False
1627,14,250.22,6.0,38.600000000000016,15.0,False,False
1628,8,150.06,8.0,32.60000000000001,14.0,False,False
1630,72,3654.89,3.0,6.0,2.5,True,False
1631,95,3995.4000000000005,2.0,5.0,2.75,True,False
1632,26,889.3500000000001,7.0,16.200000000000003,8.0,False,False
1633,63,3086.0699999999993,3.0,6.0,3.0,True,False
1634,31,2287.6099999999997,5.5,15.300000000000004,5.75,True,False
1637,25,424.44000000000005,7.0,16.799999999999997,9.0,False,False
1638,18,186.59,9.0,28.200000000000003,11.0,False,False
1639,44,976.6700000000002,3.0,12.600000000000009,5.0,False,False
1640,54,2058.9599999999996,3.0,6.800000000000004,3.0,True,False
1642,41,631.5699999999999,6.0,8.100000000000001,3.25,False,False
1643,12,478.85999999999996,13.0,28.0,19.0,False,False
1646,36,806.1600000000001,5.0,13.600000000000001,6.0,False,False
1648,17,981.9399999999999,6.5,38.5,8.5,False,False
1649,12,215.16000000000003,8.0,23.0,12.0,False,False
1650,25,611.08,5.5,16.199999999999996,6.75,False,False
1651,14,478.69000000000005,14.0,42.80000000000002,17.0,False,False
1652,9,224.23000000000002,24.5,34.5,18.25,False,False
1653,121,6231.969999999999,2.0,4.0,1.0,True,False
1654,8,170.42000000000002,19.0,38.0,26.5,False,False
1658,22,777.27,9.0,27.0,7.0,False,False
1659,31,542.54,4.5,10.100000000000001,4.75,False,False
1660,15,1068.8500000000001,10.5,33.000000000000014,10.25,False,False
1661,12,353.22,5.0,42.0,25.5,False,False
1662,32,3640.59,6.0,14.0,6.0,True,False
1663,24,119.47000000000001,7.0,17.0,8.5,False,False
1665,35,441.53,5.5,10.7,5.75,False,False
1666,31,557.94,5.0,15.0,9.0,False,False
1667,11,291.25,16.0,44.59999999999998,19.25,False,False
1668,25,636.7099999999999,7.0,23.199999999999996,8.0,False,False
1671,21,568.2500000000001,7.5,14.200000000000003,4.0,False,False
1672,23,623.37,3.5,21.50000000000001,10.75,False,False
1673,47,2434.27,4.0,9.5,4.0,True,False
1675,37,2001.97,6.0,10.5,3.0,True,False
1676,22,1761.5800000000002,8.0,23.0,7.0,False,False
1677,68,4701.4800000000005,3.0,6.0,3.0,True,False
1678,40,1846.51,4.0,10.400000000000006,5.5,False,False
1680,12,625.4100000000001,14.0,23.0,11.5,False,False
1681,24,640.9300000000001,5.0,8.0,5.0,False,False
1683,33,642.3800000000001,7.0,12.900000000000002,5.5,False,False
1685,37,567.1600000000001,5.0,12.5,5.25,False,False
1686,23,451.43,7.5,17.900000000000002,10.0,False,False
1687,49,1628.3,4.0,10.0,5.0,False,False
1689,36,461.77000000000004,4.0,14.200000000000003,6.5,False,False
1690,17,484.96,8.5,30.0,15.25,False,False
1691,16,749.89,13.0,26.199999999999996,11.0,False,False
1692,35,591.0400000000001,5.0,13.0,7.0,False,False
1693,58,2906.37,4.0,6.399999999999999,3.0,True,False
1694,60,2659.8599999999997,4.0,6.200000000000003,3.0,True,False
1695,47,372.63999999999993,3.0,11.5,3.0,False,False
1696,24,1223.78,6.0,15.8,6.5,False,False
1697,11,186.05999999999997,14.0,29.799999999999976,8.0,False,False
1700,14,363.78999999999996,2.0,52.60000000000001,6.0,False,False
1701,10,404.34,18.0,46.2,23.0,False,False
1703,31,822.6399999999999,5.0,14.600000000000009,8.75,False,False
1705,50,594.58,4.0,8.800000000000011,5.0,False,False
1707,131,2680.0199999999995,1.0,3.0,1.0,True,False
1708,22,1655.9399999999998,11.0,17.0,7.0,False,False
1709,18,666.1000000000001,6.0,27.8,11.0,False,False
1710,51,4371.629999999999,4.5,8.0,4.0,True,False
1715,16,369.87,13.0,26.4,9.5,False,False
1716,57,781.91,2.0,4.5,2.0,False,False
1717,23,447.22,9.5,19.50000000000001,8.5,False,False
1718,10,218.27,11.0,34.2,3.0,False,False
1719,19,1265.6900000000003,10.5,21.3,12.25,False,False
1720,51,1689.42,4.0,10.0,4.0,False,False
1722,59,4324.94,3.0,7.0,3.0,True,False
1723,24,1166.3400000000001,6.0,20.400000000000002,12.0,False,False
1724,45,1170.16,3.0,10.400000000000006,3.0,False,False
1726,37,1750.5499999999997,6.0,10.0,3.25,False,False
1729,34,1519.95,5.0,14.600000000000001,7.0,False,False
1730,9,58.449999999999996,29.0,41.5,14.75,False,False
1731,24,1270.18,9.0,17.400000000000002,10.0,False,False
1732,34,1549.1299999999999,6.0,15.0,6.0,False,False
1735,15,775.11,8.0,40.20000000000002,16.0,False,False
1736,10,228.19,24.0,53.400000000000006,26.0,False,False
1738,17,460.46000000000004,13.0,28.0,15.25,False,False
1739,8,235.03000000000003,16.0,41.60000000000001,11.5,False,False
1740,40,1804.52,2.0,4.0,1.5,False,False
1742,115,872.49,2.0,4.0,1.0,False,False
1744,12,271.07000000000005,19.0,23.0,2.5,False,False
1745,50,1053.65,3.0,8.200000000000003,4.0,False,False
1746,13,836.4100000000002,17.5,27.8,14.0,False,False
1747,21,796.3699999999999,6.0,29.1,11.25,False,False
1748,59,1348.7,3.0,7.300000000000004,3.0,False,False
1749,36,1174.8199999999997,5.0,13.200000000000003,7.0,False,False
1751,21,687.74,4.0,7.400000000000006,3.0,False,False
1752,51,1864.5900000000001,4.0,9.100000000000001,4.75,False,False
1753,104,685.26,2.0,4.0,2.0,False,False
1754,61,1136.52,3.0,7.100000000000001,2.0,False,False
1755,12,280.02000000000004,10.0,46.0,10.5,False,False
1756,26,1844.6,6.0,14.600000000000001,7.0,False,False
1758,11,316.28,8.5,54.39999999999999,15.0,False,False
1759,50,1142.17,2.0,11.0,3.0,False,False
1762,75,3993.02,2.0,6.0,3.0,True,False
1763,30,671.8699999999998,3.0,13.599999999999998,5.0,False,False
1764,21,2486.59,7.0,21.200000000000003,5.5,True,False
1765,12,1007.5899999999999,14.0,68.0,14.0,False,False
1767,147,4317.4400000000005,1.0,2.0,1.0,True,False
1768,15,299.11,11.5,38.50000000000001,12.5,False,False
1769,56,3119.56,4.0,8.0,5.0,True,False
1770,150,3855.79,1.0,3.0,1.0,True,False
1772,39,1181.93,5.0,9.300000000000004,4.0,False,False
1773,23,1119.23,8.5,22.00000000000002,8.75,False,False
1774,25,1501.81,6.0,15.399999999999999,5.5,False,False
1775,51,2582.57,4.0,7.100000000000001,3.75,True,False
1776,113,2769.4999999999995,2.0,4.0,1.25,True,False
1777,34,567.38,6.0,17.000000000000004,6.0,False,False
1778,58,2717.7200000000003,4.0,8.0,4.0,True,False
1779,38,1239.47,5.0,14.0,6.0,False,False
1780,28,983.62,4.0,21.200000000000006,5.0,False,False
1781,27,1001.7699999999999,6.5,19.5,12.5,False,False
1782,10,609.5000000000001,13.0,53.2,21.0,False,False
1783,20,805.7000000000002,8.0,25.2,13.5,False,False
1784,14,659.53,11.0,34.80000000000001,9.0,False,False
1785,17,300.51,8.5,20.5,10.0,False,False
1787,24,532.9699999999999,5.0,20.800000000000004,6.5,False,False
1788,38,2823.5899999999997,5.0,13.399999999999999,5.0,True,False
1790,14,506.43,18.0,28.6,14.0,False,False
1791,47,952.6800000000002,3.5,11.0,3.0,False,False
1792,56,1748.6999999999998,2.0,4.600000000000001,2.0,False,False
1793,20,475.41999999999996,8.0,18.799999999999986,7.5,False,False
1794,17,787.5699999999999,8.0,37.5,14.5,False,False
1795,185,3247.67,1.0,2.0,0.0,True,False
1796,11,784.1899999999999,13.5,26.099999999999994,5.25,False,False
1797,30,1649.43,7.0,13.0,4.0,False,False
1798,14,960.4899999999998,12.0,28.400000000000002,19.0,False,False
1799,19,162.13,5.0,21.400000000000006,12.5,False,False
1800,19,944.29,2.0,14.900000000000002,4.75,False,False
1801,21,214.17,6.0,18.500000000000007,6.25,False,False
1802,18,1366.49,11.0,27.400000000000002,10.0,False,False
1803,61,5293.29,3.0,6.100000000000001,3.0,True,False
1804,85,3062.92,2.5,5.0,2.0,True,False
1805,36,413.46000000000004,4.0,13.200000000000003,7.0,False,False
1806,44,1517.93,4.0,11.800000000000004,5.5,False,False
1807,84,3853.4,2.0,6.0,2.0,True,False
1808,22,393.99,6.0,16.0,8.0,False,False
1809,18,397.07000000000005,10.0,18.8,8.0,False,False
1810,95,1394.59,2.0,4.0,2.0,False,False
1812,27,419.95000000000005,6.5,18.5,9.75,False,False
1814,15,1546.92,5.5,12.400000000000002,7.5,False,False
1815,14,707.48,14.0,23.400000000000002,10.0,False,False
1816,46,1423.4900000000002,3.0,8.600000000000001,5.0,False,False
1817,8,87.75,4.0,54.400000000000034,6.5,False,False
1819,24,361.65999999999997,8.0,21.600000000000005,8.0,False,False
1820,17,839.85,3.5,20.0,8.0,False,False
1821,22,766.57,3.0,11.0,3.0,False,False
1822,95,2143.2800000000007,2.0,4.0,2.0,True,False
1823,73,3820.29,3.0,6.0,2.0,True,False
1824,55,1096.76,3.0,9.0,5.0,False,False
1825,14,817.5000000000001,13.0,33.00000000000001,20.0,False,False
1826,34,912.6099999999999,4.0,20.000000000000007,6.0,False,False
1828,39,3212.01,4.0,9.300000000000004,4.0,True,False
1829,106,2602.1600000000008,2.0,4.0,2.0,True,False
1831,38,1512.5500000000002,4.0,12.399999999999999,8.0,False,False
1832,17,650.35,7.5,23.0,5.5,False,False
1833,25,942.97,7.5,22.4,14.0,False,False
1834,57,1857.8500000000001,3.5,7.5,3.0,False,False
1835,67,2919.9700000000003,3.0,6.0,2.0,True,False
1836,38,1410.5099999999998,5.0,11.0,5.0,False,False
1837,13,854.38,9.5,41.000000000000014,7.75,False,False
1838,15,459.15,14.0,29.60000000000001,15.25,False,False
1839,24,588.05,10.0,15.0,7.5,False,False
1841,13,909.1600000000001,17.5,32.0,11.5,False,False
1842,12,698.27,9.0,38.0,18.5,False,False
1844,30,459.37999999999994,6.0,20.0,5.0,False,False
1845,61,5991.8499999999985,4.0,6.100000000000001,3.0,True,False
1847,32,827.45,4.0,15.0,3.5,False,False
1848,50,5759.25,4.0,7.200000000000003,3.0,True,False
1849,52,1110.6399999999999,3.0,8.0,4.0,False,False
1850,65,2313.9599999999996,2.0,6.700000000000003,2.25,True,False
1851,15,556.0699999999999,5.5,41.900000000000006,25.5,False,False
1852,88,3586.33,2.0,5.0,3.0,True,False
1853,9,54.870000000000005,15.5,34.3,19.5,False,False
1854,77,2132.05,2.0,6.0,3.0,True,False
1856,105,1709.0600000000002,2.0,4.700000000000003,2.0,False,False
1857,14,540.4499999999998,14.0,36.400000000000006,19.0,False,False
1858,21,798.8800000000001,10.0,23.1,9.5,False,False
1859,18,1062.46,10.0,22.800000000000004,12.0,False,False
1860,24,421.61,5.0,12.600000000000001,6.5,False,False
1861,32,521.6999999999999,5.0,16.0,4.0,False,False
1862,63,892.1200000000001,3.0,8.0,4.0,False,False
1864,56,6856.0,4.0,7.600000000000001,3.0,True,False
1865,57,2553.9500000000003,4.0,7.0,2.25,True,False
1867,20,363.26,2.0,16.399999999999995,4.0,False,False
1868,12,245.46,10.0,22.0,14.5,False,False
1869,47,1291.17,5.0,8.0,4.5,False,False
1870,8,65.72,14.0,40.0,22.5,False,False
1871,8,197.57999999999998,22.0,64.80000000000001,35.5,False,False
1872,40,800.77,4.0,12.0,6.5,False,False
1873,45,938.71,4.0,8.0,3.5,False,False
1874,10,264.68,12.0,29.600000000000005,8.0,False,False
1877,16,568.28,13.0,25.799999999999997,15.5,False,False
1879,109,1842.9300000000003,2.0,4.0,2.0,False,False
1880,10,338.84999999999997,9.0,27.6,11.0,False,False
1881,36,964.6399999999999,5.0,13.0,5.0,False,False
1883,45,1134.06,4.0,11.0,5.0,False,False
1886,9,80.26000000000002,16.0,33.699999999999996,16.0,False,False
1887,21,242.87,5.5,24.40000000000002,5.0,False,False
1889,24,854.94,7.0,19.400000000000002,11.5,False,False
1891,10,304.83000000000004,16.0,39.800000000000004,17.0,False,False
1892,88,2412.4399999999996,2.0,5.0,2.0,True,False
1894,12,470.98999999999995,8.0,36.0,11.0,False,False
1895,11,139.41,13.0,48.599999999999994,13.0,False,False
1896,19,354.35,8.0,18.100000000000005,8.75,False,False
1898,21,411.2,8.0,17.1,10.5,False,False
1899,16,3234.1800000000007,14.0,21.0,12.5,True,False
1900,16,2250.41,12.0,20.799999999999997,9.0,True,False
1901,116,4844.660000000001,1.0,4.0,2.0,True,False
1903,11,373.05,8.5,66.3,28.5,False,False
1904,12,160.14,14.0,59.0,14.0,False,False
1905,20,378.98,6.0,24.799999999999983,8.5,False,False
1906,49,2840.41,4.0,10.0,4.25,True,False
1907,111,3335.55,2.0,3.1000000000000085,1.75,True,False
1908,12,224.76000000000002,8.0,23.0,8.5,False,False
1911,49,512.6600000000001,4.0,9.600000000000009,5.0,False,False
1912,52,1201.2,4.0,7.0,3.0,False,False
1913,15,308.28,14.0,28.800000000000015,10.5,False,False
1914,45,1487.23,5.0,8.0,3.25,False,False
1915,12,198.34999999999997,13.0,40.0,28.5,False,True
1916,35,890.8100000000001,4.0,14.7,6.5,False,False
1917,85,2196.6,2.0,5.0,2.25,True,False
1918,32,1768.3600000000001,5.0,10.0,6.5,False,False
1919,28,1228.9200000000003,7.0,14.400000000000002,5.0,False,False
1920,33,834.24,4.0,10.0,4.25,False,False
1921,31,459.09000000000003,3.5,7.100000000000001,3.75,False,False
1922,35,667.69,4.0,12.7,6.0,False,False
1923,39,1050.21,5.0,12.600000000000009,4.0,False,False
1924,75,1780.0,2.5,6.700000000000003,3.0,False,False
1925,39,1385.5800000000004,4.0,13.300000000000004,5.0,False,False
1926,21,719.69,8.0,22.1,10.5,False,False
1927,22,1768.09,7.0,20.0,6.0,False,False
1928,36,631.3299999999999,6.0,11.600000000000001,4.5,False,False
1929,21,1572.92,10.5,17.70000000000001,7.25,False,False
1930,77,1206.63,2.0,6.5,3.0,False,False
1931,33,806.9399999999999,6.5,13.0,6.25,False,False
1932,9,269.18,19.5,60.3,33.5,False,False
1933,22,693.34,6.0,17.0,4.0,False,False
1935,42,3508.03,6.0,11.0,5.0,True,False
1936,74,1220.17,1.0,6.799999999999997,4.0,False,False
1937,42,1929.2899999999997,4.0,11.0,3.0,False,False
1938,8,174.14999999999998,12.0,81.00000000000001,34.0,False,False
1939,12,584.49,17.0,26.0,15.0,False,False
1940,32,1111.6499999999999,7.0,10.0,4.0,False,False
1941,47,286.38000000000005,4.5,11.5,4.0,False,False
1942,40,820.91,3.0,10.0,3.0,False,False
1943,50,2164.94,4.0,10.200000000000003,5.0,True,False
1944,50,3239.64,4.0,8.200000000000003,4.0,True,False
1946,10,609.4899999999999,8.0,30.8,7.0,False,False
1947,26,2198.4199999999996,4.0,12.600000000000001,7.0,True,False
1948,8,166.62,14.0,37.6,20.5,False,False
1953,36,1093.11,5.0,14.0,7.5,False,False
1954,43,630.3199999999999,4.5,8.0,4.0,False,False
1955,36,2077.68,5.0,13.200000000000003,6.0,True,False
1956,10,415.83,10.0,48.6,17.0,False,False
1958,11,294.82,16.0,47.69999999999999,25.25,False,False
1959,14,859.01,9.0,20.400000000000002,12.0,False,False
1960,22,588.4599999999999,11.0,22.0,11.0,False,False
1961,12,313.09000000000003,8.0,39.0,18.0,False,False
1962,30,890.67,5.0,14.799999999999994,5.0,False,False
1963,22,1063.28,10.0,18.0,11.0,False,False
1964,27,769.7300000000001,7.0,15.0,3.0,False,False
1965,43,1017.1400000000001,5.0,10.899999999999999,4.0,False,False
1966,36,1878.7899999999997,5.0,13.200000000000003,5.5,False,False
1967,16,329.99999999999994,12.0,33.199999999999996,16.0,False,False
1968,27,837.0400000000001,10.0,13.0,6.75,False,False
1969,70,659.9400000000002,3.0,6.0,2.0,False,False
1970,11,106.38,18.5,38.0,27.25,False,False
1971,49,2775.79,4.0,10.300000000000004,4.0,True,False
1972,47,1224.49,4.0,10.0,5.0,False,False
1973,73,1261.01,2.0,5.0,2.0,False,False
1974,70,2071.1900000000005,3.0,5.200000000000003,2.0,True,True
1975,87,5707.86,2.0,6.0,3.0,True,False
1976,62,1590.75,3.0,7.0,3.0,False,False
1977,9,52.010000000000005,17.0,65.39999999999999,20.25,False,False
1978,44,643.9,4.0,12.600000000000009,3.5,False,False
1979,41,537.64,4.0,12.200000000000003,5.0,False,False
1980,12,1218.95,14.0,28.0,9.5,False,False
1981,35,429.41999999999996,5.5,14.399999999999999,5.75,False,False
1982,56,1628.5700000000002,4.0,7.600000000000001,4.0,False,False
1983,12,941.18,9.0,31.0,20.0,False,False
1985,43,2197.22,4.5,9.799999999999997,4.75,True,False
1987,20,440.53000000000003,10.0,20.599999999999998,7.5,False,False
1988,35,1788.7300000000005,3.5,13.099999999999998,5.75,False,False
1989,49,949.59,4.0,7.300000000000004,4.0,False,False
1990,28,994.9999999999999,6.0,14.600000000000009,6.0,False,False
1991,14,107.18,9.0,45.400000000000006,8.0,False,False
1992,13,205.89,9.0,27.700000000000003,16.5,False,False
1993,30,511.8499999999999,5.0,16.599999999999998,10.0,False,False
1994,9,218.17999999999998,9.0,73.3,18.0,False,False
1995,35,4413.8,4.5,11.7,4.75,True,False
1996,40,997.5300000000001,4.0,11.200000000000003,5.5,False,False
1997,24,1608.07,8.0,15.0,7.5,False,False
