min_weeks,DEPARTMENT,COMMODITY_DESC,comparison,product_store_pairs,products,stores,pair_median_spv_difference,positive_spv_pair_pct,pair_median_bpr_difference,positive_bpr_pair_pct,median_product_spv_difference,positive_spv_product_pct,median_product_bpr_difference,positive_bpr_product_pct,has_adequate_support,is_sales_signal,is_penetration_signal,is_promising,response_label
2,GROCERY,BAG SNACKS,display_only_vs_none,40,24,14,0.007695496063912318,57.49999999999999,0.003318174735781252,55.00000000000001,0.005883475934223016,58.333333333333336,0.002591623251122356,54.166666666666664,1,1,1,1,sales_and_penetration
2,GROCERY,BAG SNACKS,mailer_only_vs_none,36,21,13,0.0,44.44444444444444,0.0,44.44444444444444,0.001218253968253969,52.38095238095239,0.0002368096997253013,52.38095238095239,1,0,0,0,mixed_or_nonpositive
2,GROCERY,BAG SNACKS,both_vs_none,32,18,13,0.0,37.5,0.0,37.5,0.0,38.88888888888889,0.0,38.88888888888889,1,0,0,0,mixed_or_nonpositive
2,GROCERY,BAG SNACKS,both_vs_additive,30,17,13,-0.01247515764852726,36.666666666666664,-0.004864682679118472,36.666666666666664,-0.012959073654572661,29.411764705882355,-0.004721294123648238,29.411764705882355,1,0,0,0,mixed_or_nonpositive
2,GROCERY,BAKED BREAD/BUNS/ROLLS,display_only_vs_none,79,34,17,0.0005712366474284504,51.89873417721519,0.0014680557537339479,53.16455696202531,0.0009445793324119245,52.94117647058824,0.0015028871152746746,55.88235294117647,1,1,1,1,sales_and_penetration
2,GROCERY,BAKED BREAD/BUNS/ROLLS,mailer_only_vs_none,55,26,14,0.007104166666666667,52.72727272727272,0.0031983278158884774,56.36363636363636,0.007385348527183665,57.692307692307686,0.005351165669428465,61.53846153846154,1,1,1,1,sales_and_penetration
2,GROCERY,BAKED BREAD/BUNS/ROLLS,both_vs_none,39,12,12,0.002276295133437991,53.84615384615385,0.005128205128205128,61.53846153846154,0.0021471536423785745,66.66666666666666,0.0038526949241234954,66.66666666666666,1,1,1,1,sales_and_penetration
2,GROCERY,BAKED BREAD/BUNS/ROLLS,both_vs_additive,37,11,11,-0.0038632388775245927,48.64864864864865,-0.0005685566035819392,48.64864864864865,-0.009570043368180021,36.36363636363637,-0.0022907578717586835,36.36363636363637,1,0,0,0,mixed_or_nonpositive
2,GROCERY,CANNED JUICES,display_only_vs_none,59,12,39,0.002530701754385965,50.847457627118644,0.0,49.152542372881356,0.00720008841240459,58.333333333333336,0.003775190623718566,58.333333333333336,1,1,0,1,sales_only
2,GROCERY,CANNED JUICES,mailer_only_vs_none,61,14,36,0.0,42.62295081967213,0.0,44.26229508196721,0.002936507936507937,50.0,0.00028409090909090897,50.0,1,0,0,0,mixed_or_nonpositive
2,GROCERY,CANNED JUICES,both_vs_none,64,10,41,0.00650625,54.6875,0.005039776357242625,59.375,0.005526503896779897,60.0,0.0025222198422848985,60.0,1,1,1,1,sales_and_penetration
2,GROCERY,CANNED JUICES,both_vs_additive,43,8,31,0.005654911180773251,51.162790697674424,0.007960204954320677,58.139534883720934,-0.004623722639450194,37.5,0.003111245497345467,62.5,1,0,1,1,penetration_only
2,GROCERY,CHEESE,display_only_vs_none,60,11,33,0.01371763733765319,55.00000000000001,0.006691083634463486,58.333333333333336,0.023663491405246012,54.54545454545454,0.006562415625883111,54.54545454545454,1,1,1,1,sales_and_penetration
