household_key,first_day,category_diversity,department_diversity,initial_baskets,initial_active_days,initial_sales,followup_baskets,followup_active_days,followup_sales,returned,z_category_diversity,z_initial_baskets,z_initial_sales,z_first_day,diversity_group
616,29,55,7,2,2,201.79999999999995,0,0,0.0,0,1.2109666356016229,-0.8530960554590038,0.6090906240536216,-0.985640494127281,Q4
617,20,9,4,1,1,33.63,3,3,197.63000000000005,1,-0.9139182500521346,-1.434030658435868,-0.8903561202614416,-1.2273567588438001,Q1
618,117,31,9,36,14,242.53000000000006,77,35,616.9600000000002,1,0.102331043086619,2.746437519774715,0.7643543052035783,1.3778074275453496,Q3
619,58,4,2,2,2,22.750000000000004,0,0,0.0,0,-1.1448839984927603,-0.8530960554590038,-1.2102984772579624,-0.2067769744851641,Q1
620,102,27,7,7,5,139.02999999999997,2,2,40.86,1,-0.08244155566588166,0.5521978682155793,0.2948951496523364,0.9749469863511513,Q3
621,93,19,6,5,5,103.09,15,15,180.05,1,-0.45198675317088294,0.14001820786671987,0.04327586280097183,0.7332307216346322,Q2
622,118,5,3,1,1,11.93,10,10,236.97,1,-1.0986908488046352,-1.434030658435868,-1.7261186492059615,1.4046647902916296,Q1
623,109,31,5,6,5,312.81,20,16,725.22,1,0.102331043086619,0.3608792935514903,0.9794496916361007,1.1629485255751104,Q3
624,26,50,7,6,6,264.91,17,15,588.49,1,0.9800008871609971,0.3608792935514903,0.8389387559139717,-1.0662125823661208,Q4
625,110,9,3,1,1,33.040000000000006,7,7,327.66999999999996,1,-0.9139182500521346,-1.434030658435868,-0.9049340982821765,1.1898058883213904,Q1
626,12,17,3,2,2,38.809999999999995,0,0,0.0,0,-0.5443730525471333,-0.8530960554590038,-0.7720989459836798,-1.4422156608140393,Q2
627,86,18,6,3,2,159.44999999999996,8,8,197.79,1,-0.4981799028590081,-0.44091639511014435,0.41037646279895656,0.545229182410673,Q2
628,20,20,5,4,4,123.63999999999999,2,2,21.98,1,-0.4057936034827578,-0.12120501231222784,0.1961249943628164,-1.2273567588438001,Q2
629,14,30,8,5,4,118.59000000000002,2,2,22.84,1,0.05613789339849383,0.14001820786671987,0.1610372125226852,-1.3885009353214794,Q3
630,4,18,5,7,6,113.77999999999997,19,18,419.55000000000007,1,-0.4981799028590081,0.5521978682155793,0.12621104520586562,-1.6570745627842784,Q2
631,29,69,12,17,16,344.0699999999999,46,36,1070.3700000000001,1,1.857670731235375,1.7140670741693078,1.060008023585099,-0.985640494127281,Q4
632,103,20,4,3,3,52.34,8,8,433.21999999999986,1,-0.4057936034827578,-0.44091639511014435,-0.5239005137289884,1.001804349097431,Q2
633,110,56,8,15,9,514.8600000000001,24,15,933.7600000000001,1,1.257159785289748,1.5453121315413032,1.401116790653834,1.1898058883213904,Q4
634,65,1,1,1,1,0.0,0,0,0.0,0,-1.2834634475571358,-1.434030658435868,-3.8974959571172296,-0.018775435261204846,Q1
635,33,4,3,1,1,7.930000000000001,5,5,31.41,1,-1.1448839984927603,-1.434030658435868,-2.0401191841073274,-0.8782110431421615,Q1
636,67,42,7,8,8,159.99999999999997,12,11,303.66,1,0.6104556896559957,0.7209528108435844,0.4132794914581081,0.03493929023135494,Q3
637,30,22,4,2,2,92.41999999999999,0,0,0.0,0,-0.31340730410650747,-0.8530960554590038,-0.048472852775114914,-0.9587831313810011,Q2
638,117,56,9,6,5,437.18,6,6,316.81999999999994,1,1.257159785289748,0.3608792935514903,1.262662388090172,1.3778074275453496,Q4
639,64,14,5,3,3,49.67,1,1,44.129999999999995,1,-0.6829525016115088,-0.44091639511014435,-0.5674650634397941,-0.04563279800748474,Q2
640,62,42,8,11,9,225.00000000000003,20,14,566.7099999999999,1,0.6104556896559957,1.1331324711924438,0.7009786996182915,-0.09934752350004453,Q3
641,30,75,12,18,16,568.2300000000002,38,26,1148.97,1,2.134829629364126,1.791532481413008,1.484635477495812,-0.9587831313810011,Q4
642,40,13,3,5,4,66.50999999999999,11,10,276.31999999999994,1,-0.7291456512996339,0.14001820786671987,-0.3240399758483617,-0.6902095039182022,Q2
643,86,35,7,3,3,164.43000000000006,3,3,162.13000000000002,1,0.2871036418391196,-0.44091639511014435,0.4363067355869335,0.545229182410673,Q3
644,93,61,8,14,13,318.7899999999999,20,19,305.87,1,1.4881255337303736,1.4528438539903603,0.9954637184513154,0.7332307216346322,Q4
645,86,8,3,5,4,18.42,6,5,82.89999999999999,1,-0.9601113997402597,0.14001820786671987,-1.3810522297002137,0.545229182410673,Q1
646,17,50,10,5,3,195.27000000000004,4,3,154.9,1,0.9800008871609971,0.14001820786671987,0.5813251875471297,-1.3079288470826398,Q4
647,62,49,7,9,8,319.7199999999999,9,8,374.56,1,0.9338077374728719,0.8719092510134965,0.997927254826727,-0.09934752350004453,Q4
648,58,7,5,4,4,28.22,2,2,26.830000000000002,1,-1.0063045494283849,-0.12120501231222784,-1.0344616143345935,-0.2067769744851641,Q1
649,115,79,7,30,10,553.4500000000004,1,1,13.249999999999998,1,2.3196022281166266,2.4929380973992887,1.462317313203321,1.32409270205279,Q4
650,6,44,6,7,7,205.84,8,8,211.52999999999997,1,0.7028419890322462,0.5521978682155793,0.6258244300204028,-1.6033598372917186,Q4
651,74,34,6,5,4,176.95999999999992,0,0,0.0,0,0.24091049215099447,0.14001820786671987,0.49824484239587563,0.2229408294553142,Q3
652,74,34,7,4,4,193.41000000000005,4,4,144.16000000000003,1,0.24091049215099447,-0.12120501231222784,0.5732473207658657,0.2229408294553142,Q3
653,90,64,9,12,11,503.42,41,32,1546.800000000001,1,1.6267049827947493,1.2478145429013479,1.3820917106277384,0.6526586333957926,Q4
654,34,21,4,1,1,64.19999999999999,10,10,259.44999999999993,1,-0.3596004537946326,-1.434030658435868,-0.3535761226349539,-0.8513536803958816,Q2
655,18,36,7,4,2,114.08999999999997,7,6,163.9,1,0.3332967915272448,-0.12120501231222784,0.12849917839931493,-1.28107148433636,Q3
656,53,48,7,11,11,356.7900000000001,12,12,420.97,1,0.8876145877847468,1.1331324711924438,1.0907171415839065,-0.3410637882165636,Q4
657,77,3,3,1,1,8.98,1,1,18.03,1,-1.1910771481808855,-1.434030658435868,-1.9458116606434344,0.3035129176941539,Q1
658,97,17,7,2,1,61.1,1,1,25.76,1,-0.5443730525471333,-0.8530960554590038,-0.39490187797461657,0.8406601726197518,Q2
659,14,17,3,4,3,114.98999999999998,4,4,20.58,1,-0.5443730525471333,-0.12120501231222784,0.1351073906937655,-1.3885009353214794,Q2
660,113,54,7,6,6,392.6900000000001,18,13,824.9300000000003,1,1.1647734859134977,0.3608792935514903,1.1718336729930694,1.27037797656023,Q4
661,100,47,6,6,6,383.7900000000002,25,24,918.0200000000004,1,0.8414214380966216,0.3608792935514903,1.1524353981002569,0.9212322608585914,Q4
662,70,9,3,3,3,37.28,9,9,340.62,1,-0.9139182500521346,-0.44091639511014435,-0.8053460046075859,0.11551137847019463,Q1
663,115,53,6,9,4,217.40000000000003,9,9,286.65000000000003,1,1.1185803362253726,0.8719092510134965,0.671959627179089,1.32409270205279,Q4
664,117,40,6,5,4,177.80999999999995,4,4,173.02000000000004,1,0.5180693902797454,0.14001820786671987,0.5022871844440074,1.3778074275453496,Q3
665,32,3,2,1,1,7.94,10,9,271.51,1,-1.1910771481808855,-1.434030658435868,-2.0391697231018218,-0.9050684058884414,Q1
666,83,9,3,5,4,22.12,7,5,23.96,1,-0.9139182500521346,0.14001820786671987,-1.2331057519379904,0.46465709417183326,Q1
667,105,10,4,1,1,27.7,1,1,2.67,1,-0.8677251003640094,-1.434030658435868,-1.0496947075397853,1.055519074589991,Q1
668,86,31,9,6,5,142.37,8,7,96.88,1,0.102331043086619,0.3608792935514903,0.31489231186882227,0.545229182410673,Q3
669,25,39,9,4,4,346.96000000000004,9,8,745.4600000000002,1,0.4718762405916203,-0.12120501231222784,1.0670834067750352,-1.0930699451124006,Q3
670,29,15,4,5,5,54.980000000000004,13,13,336.69999999999993,1,-0.6367593519233836,0.14001820786671987,-0.4829187740420199,-0.985640494127281,Q2
671,77,42,7,8,8,362.96,25,19,1177.5300000000002,1,0.6104556896559957,0.7209528108435844,1.1052219030543868,0.3035129176941539,Q3
672,67,44,6,9,9,175.82999999999996,6,6,41.43,1,0.7028419890322462,0.8719092510134965,0.4928409065862633,0.03493929023135494,Q4
673,21,4,2,2,2,19.76,1,1,1.99,1,-1.1448839984927603,-0.8530960554590038,-1.3244468648925494,-1.20049939609752,Q1
674,33,33,8,6,4,106.26999999999998,21,16,207.85000000000002,1,0.19471734246286931,0.3608792935514903,0.06880515256135601,-0.8782110431421615,Q3
675,103,24,5,6,6,115.50999999999996,10,7,215.04999999999995,1,-0.22102100473025715,0.3608792935514903,0.13890213703257556,1.001804349097431,Q2
676,9,3,3,1,1,6.93,2,2,18.740000000000002,1,-1.1910771481808855,-1.434030658435868,-2.1408712865648942,-1.522787749052879,Q1
677,96,19,8,2,2,67.86,10,9,442.22,1,-0.45198675317088294,-0.8530960554590038,-0.30724301322775643,0.8138028098734719,Q2
678,89,26,7,14,12,114.42999999999999,14,12,62.870000000000005,1,-0.1286347053540068,1.4528438539903603,0.13100166788318374,0.6258012706495126,Q3
679,18,59,8,13,7,551.8400000000005,23,16,605.86,1,1.3957392343541235,1.353993556877214,1.4598503285696731,-1.28107148433636,Q4
680,111,17,6,5,4,63.25,9,9,352.2099999999999,1,-0.5443730525471333,0.14001820786671987,-0.36602788968983435,1.2166632510676703,Q2
681,4,27,5,5,5,180.01000000000008,5,5,204.92000000000002,1,-0.08244155566588166,0.14001820786671987,0.5126611412052462,-1.6570745627842784,Q3
682,31,38,10,8,8,236.53999999999996,38,29,671.0600000000001,1,0.42568309090349515,0.7209528108435844,0.7432270716522233,-0.9319257686347212,Q3
683,115,7,3,1,1,22.25,4,3,78.58999999999999,1,-1.0063045494283849,-1.434030658435868,-1.2283490160948558,1.32409270205279,Q1
684,36,19,5,5,5,49.580000000000005,5,5,58.089999999999996,1,-0.45198675317088294,0.14001820786671987,-0.5689732297389917,-0.7976389549033218,Q2
685,98,63,7,8,6,499.15000000000003,11,9,409.90999999999997,1,1.5805118331066241,0.7209528108435844,1.3748797735959926,0.8675175353660317,Q4
686,106,9,4,3,3,25.2,5,4,108.92000000000002,1,-0.9139182500521346,-0.44091639511014435,-1.1270107767016557,1.0823764373362708,Q1
687,6,37,6,4,4,206.81999999999996,4,3,160.89,1,0.37948994121536994,-0.12120501231222784,0.6298343562316578,-1.6033598372917186,Q3
688,70,30,8,2,2,142.24999999999997,1,1,138.20999999999998,1,0.05613789339849383,-0.8530960554590038,0.3141819552689195,0.11551137847019463,Q3
689,115,7,3,1,1,16.33,0,0,0.0,0,-1.0063045494283849,-1.434030658435868,-1.4776482981438412,1.32409270205279,Q1
690,22,17,6,10,9,127.23999999999997,29,22,415.2400000000001,1,-0.5443730525471333,1.0084659617071041,0.22028065942702488,-1.1736420333512403,Q2
691,34,38,5,3,3,219.96999999999994,5,5,401.05999999999995,1,0.42568309090349515,-0.44091639511014435,0.6818841427245098,-0.8513536803958816,Q3
692,76,30,8,5,4,148.57999999999998,8,7,279.71,1,0.05613789339849383,0.14001820786671987,0.3508643298948179,0.27665555494787397,Q3
693,7,58,7,7,7,306.68000000000006,9,9,464.5,1,1.3495460846659983,0.5521978682155793,0.962714062094952,-1.5765024745454388,Q4
694,82,35,6,22,16,244.75000000000003,41,28,502.37000000000006,1,0.2871036418391196,2.0652689778362388,0.7720526991464618,0.43779973142555334,Q3
695,115,7,2,4,4,23.77,13,11,247.36,1,-1.0063045494283849,-0.12120501231222784,-1.1746250357712957,1.32409270205279,Q1
696,114,83,10,22,17,906.8100000000001,26,20,1525.5200000000004,1,2.5043748268691273,2.0652689778362388,1.8806001760984592,1.29723533930651,Q4
697,61,22,6,1,1,83.65999999999998,8,8,681.41,1,-0.31340730410650747,-1.434030658435868,-0.13200261935538463,-0.12620488624632442,Q2
698,5,20,4,13,9,68.36000000000001,16,12,81.44,1,-0.4057936034827578,1.353993556877214,-0.3011053557230888,-1.6302172000379984,Q2
699,60,30,8,5,5,181.41000000000003,18,17,1177.2100000000003,1,0.05613789339849383,0.14001820786671987,0.5191973060997868,-0.15306224899260432,Q3
700,14,24,8,2,2,133.07000000000002,2,2,61.22000000000001,1,-0.22102100473025715,-0.8530960554590038,0.2579967676569046,-1.3885009353214794,Q2
701,103,7,2,1,1,29.770000000000003,0,0,0.0,0,-1.0063045494283849,-1.434030658435868,-0.9906134772414824,1.001804349097431,Q1
702,77,42,4,8,8,258.35,19,18,375.6600000000001,1,0.6104556896559957,0.7209528108435844,0.8177476446601722,0.3035129176941539,Q3
703,71,47,9,7,5,404.1100000000001,15,12,775.2900000000002,1,0.8414214380966216,0.5521978682155793,1.1960919124456912,0.14236874121647453,Q4
704,113,1,1,1,1,10.0,0,0,0.0,0,-1.2834634475571358,-1.434030658435868,-1.8632575206991344,1.27037797656023,Q1
705,76,15,5,5,5,89.83,9,8,187.98,1,-0.6367593519233836,0.14001820786671987,-0.07232472726802514,0.27665555494787397,Q2
706,20,6,4,1,1,29.16,12,10,121.78999999999999,1,-1.05249769911651,-1.434030658435868,-1.0076004037296993,-1.2273567588438001,Q1
707,103,68,12,13,11,792.3800000000002,51,35,2087.650000000002,1,1.81147758154725,1.353993556877214,1.766300500325112,1.001804349097431,Q4
708,16,19,5,2,2,67.44000000000003,5,5,214.93,1,-0.45198675317088294,-0.8530960554590038,-0.3124331851974052,-1.3347862098289196,Q2
709,46,32,4,8,8,168.70000000000002,12,12,355.64,1,0.14852419277474416,0.7209528108435844,0.45792594018272087,-0.5290653274405228,Q3
710,24,22,6,10,9,102.86,16,13,263.94000000000005,1,-0.31340730410650747,1.0084659617071041,0.041399267050712,-1.1199273078586804,Q2
711,30,1,1,1,1,5.0,0,0,0.0,0,-1.2834634475571358,-1.434030658435868,-2.3774687805899597,-0.9587831313810011,Q1
712,35,82,11,9,9,553.2500000000005,22,20,1069.1800000000003,1,2.458181677181002,0.8719092510134965,1.4620112454378054,-0.8244963176496016,Q4
713,98,5,4,4,2,45.5,0,0,0.0,0,-1.0986908488046352,-0.12120501231222784,-0.6403222357824876,0.8675175353660317,Q1
714,52,30,6,14,11,198.98000000000002,21,19,263.14,1,0.05613789339849383,1.4528438539903603,0.5972113487527837,-0.36792115096284345,Q3
715,43,28,6,8,6,212.3,16,13,262.61999999999995,1,-0.03624840597775649,0.7209528108435844,0.6519144466073336,-0.6096374156793625,Q3
716,77,33,7,5,5,121.96000000000004,7,7,151.17000000000002,1,0.19471734246286931,0.14001820786671987,0.1846125658539421,0.3035129176941539,Q3
717,97,3,2,2,2,24.98,6,5,103.25999999999998,1,-1.1910771481808855,-0.8530960554590038,-1.1341643465087943,0.8406601726197518,Q1
718,1,108,13,24,16,883.1800000000009,71,36,1596.9499999999998,1,3.659203569072256,2.1847348971371363,1.8582255928987004,-1.737646651023118,Q4
719,20,18,4,3,3,112.92999999999999,2,2,43.629999999999995,1,-0.4981799028590081,-0.44091639511014435,0.11990528558097181,-1.2273567588438001,Q2
720,47,12,6,4,4,54.78000000000001,6,6,94.19000000000001,1,-0.7753388009877591,-0.12120501231222784,-0.48595508121979597,-0.5022079646942429,Q2
721,110,13,3,5,5,71.61000000000001,5,5,78.53999999999999,1,-0.7291456512996339,0.14001820786671987,-0.2622577461695323,1.1898058883213904,Q2
722,99,57,11,8,8,432.02,10,10,704.4800000000002,1,1.3033529349778732,0.7209528108435844,1.2526130246395974,0.8943748981123115,Q4
723,77,4,3,1,1,29.150000000000002,1,1,20.92,1,-1.1448839984927603,-1.434030658435868,-1.0078817313130655,0.3035129176941539,Q1
724,75,35,7,5,4,213.95000000000005,8,8,180.56000000000006,1,0.2871036418391196,0.14001820786671987,0.6584516253778655,0.2497981922015941,Q3
725,88,47,5,9,9,237.09000000000006,15,11,334.73000000000013,1,0.8414214380966216,0.8719092510134965,0.7451890548488113,0.5989439079032327,Q4
726,72,16,4,3,3,55.11,3,3,59.080000000000005,1,-0.5905662022352585,-0.44091639511014435,-0.48095098599615577,0.16922610396275442,Q2
727,64,56,6,12,6,330.5900000000001,13,12,565.83,1,1.257159785289748,1.2478145429013479,1.0262032143646314,-0.04563279800748474,Q4
728,42,69,9,29,18,817.7900000000005,62,41,1407.4500000000005,1,1.857670731235375,2.4459581173160845,1.7930448127020788,-0.6364947784256424,Q4
729,54,14,2,3,3,36.849999999999994,3,2,143.43999999999997,1,-0.6829525016115088,-0.44091639511014435,-0.8149293884729235,-0.31420642547028366,Q2
730,18,10,3,5,5,66.95,8,8,87.41,1,-0.8677251003640094,0.14001820786671987,-0.3185287936024961,-1.28107148433636,Q1
731,85,36,10,23,13,224.74000000000004,26,19,257.56999999999994,1,0.3332967915272448,2.1262467345181677,0.7000021675975687,0.518371819664393,Q3
732,118,32,4,4,4,157.51,13,12,326.28,1,0.14852419277474416,-0.12120501231222784,0.40005663375635087,1.4046647902916296,Q3
733,89,26,4,4,4,184.44000000000008,8,8,136.49999999999997,1,-0.1286347053540068,-0.12120501231222784,0.5331733202166223,0.6258012706495126,Q3
734,25,7,4,2,2,38.82999999999999,4,4,42.940000000000005,1,-1.0063045494283849,-0.8530960554590038,-0.7716728569140162,-1.0930699451124006,Q1
735,57,10,3,8,7,58.029999999999994,13,9,154.63000000000005,1,-0.8677251003640094,0.7209528108435844,-0.4379130536948436,-0.233634337231444,Q1
736,26,6,4,2,2,15.64,5,5,125.72000000000001,1,-1.05249769911651,-0.8530960554590038,-1.5121162058637672,-1.0662125823661208,Q1
737,27,28,6,3,3,127.67999999999994,6,6,190.33,1,-0.03624840597775649,-0.44091639511014435,0.2231863999351559,-1.0393552196198408,Q3
738,101,46,5,5,5,209.90999999999997,20,16,605.7399999999999,1,0.7952282884084965,0.14001820786671987,0.6423552094954982,0.9480896236048714,Q4
739,91,26,7,2,2,113.25999999999998,0,0,0.0,0,-0.1286347053540068,-0.8530960554590038,0.12235897321601215,0.6795159961420724,Q3
740,112,9,5,2,2,56.900000000000006,7,6,734.2900000000004,1,-0.9139182500521346,-0.8530960554590038,-0.45431017668341056,1.2435206138139503,Q1
741,81,24,5,3,3,95.36999999999999,0,0,0.0,0,-0.22102100473025715,-0.44091639511014435,-0.022098287552641944,0.4109423686792735,Q2
742,73,42,5,24,19,183.46000000000006,38,35,496.43000000000023,1,0.6104556896559957,2.1847348971371363,0.5286781680205794,0.19608346670903432,Q3
743,113,20,6,1,1,87.13000000000002,5,1,88.72000000000001,1,-0.4057936034827578,-1.434030658435868,-0.09792487008611252,1.27037797656023,Q2
744,1,1,1,1,1,0.0,1,1,12.99,1,-1.2834634475571358,-1.434030658435868,-3.8974959571172296,-1.737646651023118,Q1
745,63,59,8,9,9,297.0800000000001,18,18,621.7300000000001,1,1.3957392343541235,0.8719092510134965,0.9358229574239433,-0.07249016075376463,Q4
746,105,27,4,9,7,120.89999999999995,11,6,85.94,1,-0.08244155566588166,0.8719092510134965,0.1772675561628348,1.055519074589991,Q3
747,117,16,4,8,8,72.54000000000002,18,16,146.67000000000002,1,-0.5905662022352585,0.7209528108435844,-0.2514610313346737,1.3778074275453496,Q2
748,62,5,1,1,1,7.95,22,15,620.45,1,-1.0986908488046352,-1.434030658435868,-2.038221323539808,-0.09934752350004453,Q1
749,86,14,5,3,1,52.36999999999999,2,2,107.83,1,-0.6829525016115088,-0.44091639511014435,-0.5234235143799773,0.545229182410673,Q2
750,86,25,7,8,4,108.91999999999999,0,0,0.0,0,-0.17482785504213197,0.7209528108435844,0.08950795994268196,0.545229182410673,Q2
751,30,16,4,3,3,53.27000000000001,0,0,0.0,0,-0.5905662022352585,-0.44091639511014435,-0.5092368406367099,-0.9587831313810011,Q2
752,58,46,7,5,5,233.79,22,20,664.8699999999999,1,0.7952282884084965,0.14001820786671987,0.7333485100918831,-0.2067769744851641,Q4
753,33,40,6,3,2,285.18,0,0,0.0,0,0.5180693902797454,-0.44091639511014435,0.9012606672338297,-0.8782110431421615,Q3
754,112,24,5,1,1,79.33999999999999,4,4,290.59000000000003,1,-0.22102100473025715,-1.434030658435868,-0.17643511496657482,1.2435206138139503,Q2
755,36,20,9,21,16,236.18,23,16,501.94000000000005,1,-0.4057936034827578,2.001580225032828,0.7419404030741308,-0.7976389549033218,Q2
756,55,7,4,5,3,29.739999999999995,3,3,280.00999999999993,1,-1.0063045494283849,0.14001820786671987,-0.991440994770795,-0.2873490627240038,Q1
757,115,33,5,6,6,185.70000000000007,3,3,133.78000000000003,1,0.19471734246286931,0.3608792935514903,0.5389180220366787,1.32409270205279,Q3
758,103,31,6,3,3,140.30999999999997,1,1,9.82,1,0.102331043086619,-0.44091639511014435,0.3026145421444084,1.001804349097431,Q3
759,28,19,7,4,4,105.98,10,10,209.8,1,-0.45198675317088294,-0.12120501231222784,0.06650858581216172,-1.012497856873561,Q2
760,36,25,5,4,3,124.96999999999998,6,6,82.50999999999999,1,-0.17482785504213197,-0.12120501231222784,0.20512948108199455,-0.7976389549033218,Q2
761,89,24,6,6,4,166.97000000000003,15,15,583.1199999999999,1,-0.22102100473025715,0.3608792935514903,0.4492331526403497,0.6258012706495126,Q2
762,86,33,8,38,22,250.5300000000001,59,37,503.27000000000015,1,0.19471734246286931,2.8218634092039356,0.7917745670013204,0.545229182410673,Q3
763,71,18,6,4,4,155.95999999999998,7,7,370.9500000000001,1,-0.4981799028590081,-0.12120501231222784,0.3917202294896332,0.14236874121647453,Q2
764,118,46,10,4,3,212.81999999999994,6,4,139.81,1,0.7952282884084965,-0.12120501231222784,0.6539800897253456,1.4046647902916296,Q4
765,86,31,6,4,3,164.96,6,6,253.67999999999998,1,0.102331043086619,-0.12120501231222784,0.439020289664505,0.545229182410673,Q3
766,113,60,8,3,3,296.96,8,7,632.6600000000001,1,1.4419323840422487,-0.44091639511014435,0.9354813655852762,1.27037797656023,Q4
767,84,18,5,2,2,31.629999999999995,0,0,0.0,0,-0.4981799028590081,-0.8530960554590038,-0.940822577900859,0.49151445691811313,Q2
768,109,57,10,27,21,310.64000000000016,44,36,746.0200000000004,1,1.3033529349778732,2.347107820202938,0.9735630103961599,1.1629485255751104,Q4
769,46,2,2,1,1,8.98,0,0,0.0,0,-1.2372702978690107,-1.434030658435868,-1.9458116606434344,-0.5290653274405228,Q1
770,102,15,4,1,1,73.13000000000001,0,0,0.0,0,-0.6367593519233836,-1.434030658435868,-0.2446820617124387,0.9749469863511513,Q2
771,115,52,7,12,11,262.9300000000001,21,19,409.83000000000015,1,1.0723871865372474,1.2478145429013479,0.832598247109442,1.32409270205279,Q4
772,90,7,4,6,6,20.17,3,3,14.67,1,-1.0063045494283849,0.3608792935514903,-1.3078557918086764,0.6526586333957926,Q1
773,17,10,2,1,1,53.03,0,0,0.0,0,-0.8677251003640094,-1.434030658435868,-0.5129968171844982,-1.3079288470826398,Q1
774,82,44,6,2,2,221.95000000000007,0,0,0.0,0,0.7028419890322462,-0.8530960554590038,0.6894518617379403,0.43779973142555334,Q4
775,46,32,7,2,2,118.55,0,0,0.0,0,0.14852419277474416,-0.8530960554590038,0.16075341447040498,-0.5290653274405228,Q3
776,42,22,5,5,5,86.25000000000001,6,4,146.85999999999999,1,-0.31340730410650747,0.14001820786671987,-0.10643836520329056,-0.6364947784256424,Q2
777,82,14,4,1,1,90.63999999999999,0,0,0.0,0,-0.6829525016115088,-1.434030658435868,-0.06479294009490794,0.43779973142555334,Q2
778,5,62,9,25,12,534.0000000000002,39,24,745.1100000000001,1,1.5343186834184988,2.240928806227072,1.4320230712318096,-1.6302172000379984,Q4
779,73,11,4,1,1,67.14,1,1,99.78,1,-0.8215319506758842,-1.434030658435868,-0.31615998861312494,0.19608346670903432,Q1
780,103,35,9,8,8,152.78999999999996,20,18,186.07000000000002,1,0.2871036418391196,0.7209528108435844,0.37441151435829584,1.001804349097431,Q3
781,91,14,5,3,3,71.16000000000001,4,4,94.92,1,-0.6829525016115088,-0.44091639511014435,-0.2675317079496449,0.6795159961420724,Q2
782,70,4,2,2,2,20.659999999999997,9,8,114.94,1,-1.1448839984927603,-0.8530960554590038,-1.2884438672604777,0.11551137847019463,Q1
783,27,4,2,1,1,11.110000000000001,1,1,9.129999999999999,1,-1.1448839984927603,-1.434030658435868,-1.7817009457205746,-1.0393552196198408,Q1
784,18,22,6,7,5,105.88,15,13,406.86,1,-0.31340730410650747,0.5521978682155793,0.06571522250748055,-1.28107148433636,Q2
785,42,38,5,14,12,252.13000000000005,10,9,230.99999999999997,1,0.42568309090349515,1.4528438539903603,0.7971538475455728,-0.6364947784256424,Q3
786,104,36,6,13,11,283.01,27,23,693.3,1,0.3332967915272448,1.353993556877214,0.8948034726428749,1.0286617118437111,Q3
787,101,21,4,10,10,175.55000000000004,23,23,303.0299999999999,1,-0.3596004537946326,1.0084659617071041,0.491496539733175,0.9480896236048714,Q2
788,63,31,7,6,5,193.33,20,15,398.65000000000003,1,0.102331043086619,0.3608792935514903,0.5728981543999271,-0.07249016075376463,Q3
789,8,1,1,1,1,16.98,2,2,23.200000000000003,1,-1.2834634475571358,-1.434030658435868,-1.446411512120741,-1.5496451117991588,Q1
790,106,3,1,2,2,42.68,1,1,26.750000000000004,1,-1.1910771481808855,-0.8530960554590038,-0.6933962745743584,1.0823764373362708,Q1
791,8,1,1,1,1,2.0,0,0,0.0,0,-1.2834634475571358,-1.434030658435868,-2.965495560902328,-1.5496451117991588,Q1
792,106,31,7,9,8,99.73999999999998,0,0,0.0,0,0.102331043086619,0.8719092510134965,0.015524033898776157,1.0823764373362708,Q3
793,88,21,6,9,7,447.44000000000005,10,9,189.24,1,-0.3596004537946326,0.8719092510134965,1.2822973862103784,0.5989439079032327,Q2
794,97,12,4,1,1,41.79,3,3,137.62,1,-0.7753388009877591,-1.434030658435868,-0.7108601861778648,0.8406601726197518,Q2
795,41,15,3,2,2,74.88000000000001,6,5,212.3,1,-0.6367593519233836,-0.8530960554590038,-0.22488780582049891,-0.6633521411719223,Q2
796,8,13,3,2,2,33.15,6,6,75.75999999999999,1,-0.7291456512996339,-0.8530960554590038,-0.9021971032351055,-1.5496451117991588,Q2
797,111,33,7,5,5,194.45000000000007,7,7,202.11999999999995,1,0.19471734246286931,0.14001820786671987,0.5777734539700713,1.2166632510676703,Q3
798,42,2,1,1,1,17.27,1,1,30.22,1,-1.2372702978690107,-1.434030658435868,-1.4328377294239034,-0.6364947784256424,Q1
799,30,31,8,4,4,139.82,6,4,149.18,1,0.102331043086619,-0.12120501231222784,0.2996677541764464,-0.9587831313810011,Q3
800,59,72,9,19,17,323.3200000000002,46,41,950.4200000000003,1,1.9962501802997505,1.8650235143392198,1.0073966448219593,-0.1799196117388842,Q4
801,70,13,4,1,1,39.42,1,1,20.82,1,-0.7291456512996339,-1.434030658435868,-0.7591985496955573,0.11551137847019463,Q2
802,54,46,6,6,6,435.28,4,4,178.36000000000004,1,0.7952282884084965,0.3608792935514903,1.258975873339965,-0.31420642547028366,Q4
803,20,14,5,3,3,67.71000000000002,4,4,138.51000000000005,1,-0.6829525016115088,-0.44091639511014435,-0.3090930030279833,-1.2273567588438001,Q2
804,77,40,7,7,7,195.79,18,17,702.0400000000002,1,0.5180693902797454,0.5521978682155793,0.5835698259417353,0.3035129176941539,Q3
805,11,47,6,16,13,272.9399999999999,20,15,341.5199999999999,1,0.8414214380966216,1.632172726698009,0.8641779865395224,-1.469073023560319,Q4
806,49,17,5,4,4,97.74999999999999,5,5,342.9600000000001,1,-0.5443730525471333,-0.12120501231222784,-0.0014017188428446202,-0.44849323920168316,Q2
807,26,25,8,5,5,86.25000000000001,16,14,482.78,1,-0.17482785504213197,0.14001820786671987,-0.10643836520329056,-1.0662125823661208,Q2
