household_key,comparison,preferred_products,total_preference_weight,profiled_products,profiled_weight,multistore_profiled_products,multistore_profiled_weight,sales_positive_weight,penetration_positive_weight,any_positive_weight,joint_positive_weight,home_store_profiled_products,home_store_profiled_weight,home_store_sales_positive_weight,home_store_penetration_positive_weight,weighted_median_spv_difference,weighted_median_bpr_difference
752,both_vs_none,20,0.9999999999999994,2,0.10638297872340424,1,0.06382978723404255,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.005561485543565982,0.003282490860840013
752,display_only_vs_none,20,0.9999999999999994,2,0.10638297872340424,1,0.06382978723404255,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0038232147578032526,-0.008058654834500863
752,mailer_only_vs_none,20,0.9999999999999994,5,0.2765957446808511,2,0.14893617021276595,0.0851063829787234,0.0851063829787234,0.0851063829787234,0.0851063829787234,0,0.0,0.0,0.0,0.004471883680297258,0.009408813268320037
760,both_vs_additive,9,0.9999999999999998,1,0.07692307692307693,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
760,both_vs_none,9,0.9999999999999998,1,0.07692307692307693,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
760,display_only_vs_none,9,0.9999999999999998,1,0.07692307692307693,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
760,mailer_only_vs_none,9,0.9999999999999998,1,0.07692307692307693,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
761,both_vs_additive,9,1.0000000000000002,3,0.4545454545454546,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
761,both_vs_none,9,1.0000000000000002,4,0.5454545454545455,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
761,display_only_vs_none,9,1.0000000000000002,3,0.4545454545454546,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
761,mailer_only_vs_none,9,1.0000000000000002,4,0.5454545454545455,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
762,both_vs_additive,11,1.0000000000000002,1,0.1111111111111111,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0.0,0.0,0.0,0.16836150148988288,0.04128756979795421
762,both_vs_none,11,1.0000000000000002,1,0.1111111111111111,1,0.1111111111111111,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.07045406843319933,-0.0015695903236861224
762,display_only_vs_none,11,1.0000000000000002,1,0.1111111111111111,1,0.1111111111111111,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.10056833513172979,-0.016514079457296535
762,mailer_only_vs_none,11,1.0000000000000002,1,0.1111111111111111,1,0.1111111111111111,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.13824723479135242,-0.026096656611362498
763,both_vs_additive,20,0.9999999999999999,3,0.24528301886792453,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
763,both_vs_none,20,0.9999999999999999,4,0.2830188679245283,1,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.05660377358490566,1,0.03773584905660377,0.0,0.0,0.04166208791208791,0.01872710622710623
763,display_only_vs_none,20,0.9999999999999999,7,0.4716981132075471,4,0.16981132075471697,0.09433962264150944,0.09433962264150944,0.09433962264150944,0.09433962264150944,1,0.03773584905660377,0.0,0.0,0.0037351871578522777,0.002244652811219322
763,mailer_only_vs_none,20,0.9999999999999999,4,0.2830188679245283,1,0.03773584905660377,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.008268420871243451,0.0011545893719806769
766,both_vs_additive,20,0.9999999999999999,1,0.04477611940298507,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
766,both_vs_none,20,0.9999999999999999,2,0.08955223880597014,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
766,display_only_vs_none,20,0.9999999999999999,1,0.04477611940298507,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
766,mailer_only_vs_none,20,0.9999999999999999,3,0.13432835820895522,1,0.04477611940298507,0.04477611940298507,0.04477611940298507,0.04477611940298507,0.04477611940298507,0,0.0,0.0,0.0,0.01003608869183632,0.020952216853171706
768,both_vs_additive,20,0.9999999999999999,2,0.16666666666666666,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
768,both_vs_none,20,0.9999999999999999,2,0.16666666666666666,1,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0,0.0,0.0,0.0,0.009946581196581199,0.004896723646723647
768,display_only_vs_none,20,1.0,4,0.24999999999999997,2,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0.0,0.0,0.0,0.017921534818328234,0.005868182676284136
768,mailer_only_vs_none,20,0.9999999999999999,3,0.20833333333333331,1,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0,0.0,0.0,0.0,0.06360998023767421,0.008201694139194141
771,both_vs_additive,13,0.9999999999999996,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
771,both_vs_none,13,0.9999999999999996,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
771,display_only_vs_none,13,0.9999999999999996,1,0.06451612903225806,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
771,mailer_only_vs_none,13,0.9999999999999998,2,0.12903225806451613,1,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0,0.0,0.0,0.0,0.01003608869183632,0.020952216853171706
776,both_vs_additive,20,1.0000000000000002,5,0.3333333333333333,1,0.05,0.05,0.05,0.05,0.05,0,0.0,0.0,0.0,0.0491294345369339,0.03471983002641545
776,both_vs_none,20,1.0000000000000002,5,0.3333333333333333,1,0.05,0.05,0.05,0.05,0.05,0,0.0,0.0,0.0,0.02178804855275443,0.017740429505135387
776,display_only_vs_none,20,1.0000000000000002,7,0.39999999999999997,2,0.08333333333333334,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0365827379696818,-0.01204484384847056
776,mailer_only_vs_none,20,1.0000000000000002,6,0.36666666666666664,1,0.05,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.005430464890595826,-0.0009339765037198258
778,both_vs_additive,20,0.9999999999999999,6,0.40127388535031844,2,0.19745222929936307,0.19745222929936307,0.14012738853503184,0.19745222929936307,0.14012738853503184,0,0.0,0.0,0.0,0.038254510881679464,0.029669293401372497
778,both_vs_none,20,0.9999999999999999,6,0.40127388535031844,2,0.19745222929936307,0.14012738853503184,0.14012738853503184,0.14012738853503184,0.14012738853503184,0,0.0,0.0,0.0,0.017077110904925526,0.013542963447114148
778,display_only_vs_none,20,0.9999999999999999,7,0.4203821656050955,2,0.19745222929936307,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.015245479474803373,-0.009088278375372166
778,mailer_only_vs_none,20,0.9999999999999999,6,0.40127388535031844,2,0.19745222929936307,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.004709475309964567,-0.0023996453769411564
780,both_vs_additive,9,1.0,1,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
780,both_vs_none,9,1.0,1,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
780,display_only_vs_none,9,1.0,1,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
780,mailer_only_vs_none,9,1.0,1,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
785,both_vs_additive,14,0.9999999999999998,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
785,both_vs_none,14,0.9999999999999998,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
785,display_only_vs_none,14,0.9999999999999998,1,0.043478260869565216,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
785,mailer_only_vs_none,14,0.9999999999999998,1,0.043478260869565216,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
786,both_vs_additive,20,0.9999999999999997,4,0.26865671641791045,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
786,both_vs_none,20,0.9999999999999997,5,0.3582089552238806,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
786,display_only_vs_none,20,0.9999999999999997,6,0.417910447761194,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
786,mailer_only_vs_none,20,0.9999999999999997,6,0.3582089552238806,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
787,both_vs_additive,11,1.0,1,0.07407407407407407,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
787,both_vs_none,11,0.9999999999999999,2,0.14814814814814814,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
787,display_only_vs_none,11,1.0,1,0.07407407407407407,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
787,mailer_only_vs_none,11,0.9999999999999999,4,0.37037037037037035,0,0.0,0.0,0.0,0.0,0.0,1,0.07407407407407407,0.0,0.0,,
788,both_vs_additive,20,0.9999999999999996,5,0.27272727272727276,2,0.10606060606060606,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.06060606060606061,0,0.0,0.0,0.0,0.014509842159883624,0.013874790337026606
788,both_vs_none,20,0.9999999999999996,5,0.27272727272727276,2,0.10606060606060606,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.004531255101841159,-0.0006608975717046063
788,display_only_vs_none,20,0.9999999999999996,5,0.27272727272727276,2,0.10606060606060606,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0,0.0,0.0,0.0,-0.007316874811288174,-0.00488583502416825
788,mailer_only_vs_none,20,0.9999999999999996,5,0.27272727272727276,2,0.10606060606060606,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.014024786324786325,-0.006800976800976802
795,both_vs_additive,16,0.9999999999999996,1,0.09090909090909091,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
795,both_vs_none,16,0.9999999999999996,2,0.20454545454545453,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
795,display_only_vs_none,16,0.9999999999999996,3,0.2727272727272727,1,0.06818181818181818,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.06157950872656753,-0.015847877612583494
795,mailer_only_vs_none,16,0.9999999999999996,1,0.09090909090909091,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
796,both_vs_additive,8,1.0,1,0.10526315789473684,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
796,both_vs_none,8,1.0,1,0.10526315789473684,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
796,display_only_vs_none,8,1.0,1,0.10526315789473684,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
796,mailer_only_vs_none,8,1.0,2,0.21052631578947367,1,0.10526315789473684,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.01890463474285517,-0.006397324167799396
799,both_vs_additive,18,1.0000000000000004,1,0.047619047619047616,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
799,both_vs_none,18,1.0000000000000004,2,0.09523809523809523,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
799,display_only_vs_none,18,1.0000000000000004,2,0.09523809523809523,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
799,mailer_only_vs_none,18,1.0000000000000004,2,0.09523809523809523,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
800,both_vs_additive,20,0.9999999999999998,2,0.11510791366906475,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
800,both_vs_none,20,0.9999999999999999,4,0.19424460431654678,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
800,display_only_vs_none,20,0.9999999999999998,4,0.18705035971223022,1,0.03597122302158273,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.017970121381886084,-0.007280465949820788
800,mailer_only_vs_none,20,0.9999999999999999,7,0.3525179856115108,2,0.07194244604316546,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.014249789773042615,-0.007097625252330255
802,both_vs_additive,20,0.9999999999999996,2,0.13513513513513514,1,0.05405405405405406,0.0,0.05405405405405406,0.05405405405405406,0.0,0,0.0,0.0,0.0,0.0044710405387866844,0.007136903288786226
802,both_vs_none,20,0.9999999999999996,2,0.13513513513513514,1,0.05405405405405406,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03493919101731601,0.01744453463203463
802,display_only_vs_none,20,0.9999999999999996,3,0.17567567567567569,1,0.05405405405405406,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02029659642195372,0.009314346610739533
802,mailer_only_vs_none,20,0.9999999999999996,4,0.21621621621621623,1,0.05405405405405406,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0012132944282728757,1.8426257650396016e-05
803,both_vs_additive,13,0.9999999999999998,2,0.12121212121212122,1,0.06060606060606061,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.006556290931290922,0.002709096459096453
803,both_vs_none,13,0.9999999999999998,2,0.12121212121212122,1,0.06060606060606061,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.002622710622710623,0.0014652014652014635
803,display_only_vs_none,13,0.9999999999999998,2,0.12121212121212122,2,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0,0.0,0.0,0.0,0.01633681607424196,0.00960538226595539
803,mailer_only_vs_none,13,0.9999999999999998,2,0.12121212121212122,2,0.12121212121212122,0.0,0.06060606060606061,0.06060606060606061,0.0,0,0.0,0.0,0.0,-0.02327554112554113,0.0025718390804597697
804,both_vs_additive,20,0.9999999999999996,7,0.4621212121212121,2,0.10606060606060606,0.10606060606060606,0.045454545454545456,0.10606060606060606,0.045454545454545456,1,0.045454545454545456,0.0,0.045454545454545456,0.015904470001239214,0.014958687927708412
804,both_vs_none,20,0.9999999999999996,7,0.4621212121212121,2,0.10606060606060606,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,1,0.045454545454545456,0.045454545454545456,0.0,0.010942872691561512,0.004589251845517488
804,display_only_vs_none,20,0.9999999999999996,8,0.5,2,0.10606060606060606,0.0,0.0,0.0,0.0,1,0.045454545454545456,0.045454545454545456,0.045454545454545456,-0.0031083394675131886,-0.005220709166512808
804,mailer_only_vs_none,20,0.9999999999999996,8,0.5,2,0.10606060606060606,0.0,0.0,0.0,0.0,1,0.045454545454545456,0.0,0.0,-0.003531322831873036,-0.0046500365287287385
805,both_vs_additive,20,0.9999999999999996,3,0.14393939393939395,1,0.05303030303030303,0.0,0.05303030303030303,0.05303030303030303,0.0,1,0.05303030303030303,0.0,0.05303030303030303,0.011107860195360197,0.003827160493827161
805,both_vs_none,20,0.9999999999999996,4,0.17424242424242425,1,0.05303030303030303,0.0,0.0,0.0,0.0,1,0.05303030303030303,0.0,0.05303030303030303,-0.0025661745661745648,0.0
805,display_only_vs_none,20,0.9999999999999996,5,0.28787878787878785,2,0.08333333333333334,0.0,0.0,0.0,0.0,1,0.05303030303030303,0.05303030303030303,0.05303030303030303,-0.0005712077290565735,-0.002064443736305077
805,mailer_only_vs_none,20,0.9999999999999997,6,0.35606060606060613,2,0.08333333333333334,0.0,0.0,0.0,0.0,1,0.05303030303030303,0.05303030303030303,0.0,-0.003559033442273273,-0.002015615088078856
806,both_vs_additive,15,0.9999999999999996,1,0.05263157894736842,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
806,both_vs_none,15,0.9999999999999996,1,0.05263157894736842,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
806,display_only_vs_none,15,0.9999999999999996,1,0.05263157894736842,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
806,mailer_only_vs_none,15,0.9999999999999996,2,0.13157894736842105,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
807,both_vs_additive,20,0.9999999999999999,3,0.15625,1,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0,0.0,0.0,0.0,0.004551931902638425,0.005986233573190094
807,both_vs_none,20,0.9999999999999999,3,0.15625,1,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0,0.0,0.0,0.0,0.003703703703703704,0.008403361344537815
807,display_only_vs_none,20,0.9999999999999999,3,0.15625,1,0.041666666666666664,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0053561253561253555,0.0005128205128205107
807,mailer_only_vs_none,20,0.9999999999999998,4,0.19791666666666666,1,0.041666666666666664,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-2.051282051282119e-05,-0.004820512820512822
808,both_vs_additive,10,1.0000000000000002,2,0.2916666666666667,1,0.08333333333333333,0.0,0.0,0.0,0.0,1,0.08333333333333333,0.0,0.0,-0.0059072808833678415,0.003149278187417012
808,both_vs_none,10,1.0000000000000002,2,0.2916666666666667,1,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1,0.08333333333333333,0.0,0.0,0.011080059725221018,0.005434782608695652
808,display_only_vs_none,10,1.0000000000000002,2,0.2916666666666667,1,0.08333333333333333,0.0,0.0,0.0,0.0,1,0.08333333333333333,0.0,0.0,-0.001759671864155106,-0.0031966899820356984
808,mailer_only_vs_none,10,1.0000000000000002,2,0.2916666666666667,1,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,1,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.017026397515527952,0.002097635392829901
812,both_vs_additive,15,0.9999999999999997,1,0.043478260869565216,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
812,both_vs_none,15,0.9999999999999997,1,0.043478260869565216,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
812,display_only_vs_none,15,0.9999999999999997,1,0.043478260869565216,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
812,mailer_only_vs_none,15,0.9999999999999997,1,0.043478260869565216,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
815,both_vs_additive,20,0.9999999999999996,5,0.39436619718309857,2,0.11267605633802817,0.056338028169014086,0.056338028169014086,0.056338028169014086,0.056338028169014086,0,0.0,0.0,0.0,0.027776223016611208,0.017828368546119452
815,both_vs_none,20,0.9999999999999996,5,0.39436619718309857,2,0.11267605633802817,0.11267605633802817,0.11267605633802817,0.11267605633802817,0.11267605633802817,0,0.0,0.0,0.0,0.01682033307837854,0.010930084771232725
815,display_only_vs_none,20,0.9999999999999996,7,0.4929577464788732,2,0.11267605633802817,0.0,0.056338028169014086,0.056338028169014086,0.0,0,0.0,0.0,0.0,-0.011489761368267416,-0.002782341912354618
815,mailer_only_vs_none,20,0.9999999999999996,6,0.45070422535211263,2,0.11267605633802817,0.056338028169014086,0.0,0.056338028169014086,0.0,0,0.0,0.0,0.0,2.022948282612916e-05,-0.0004151924731619605
820,both_vs_additive,20,0.9999999999999999,2,0.14285714285714285,1,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,0,0.0,0.0,0.0,0.030309441978264528,0.02224906074547422
820,both_vs_none,20,0.9999999999999999,2,0.14285714285714285,1,0.05357142857142857,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.009896729395254995,-0.0022554718493841587
820,display_only_vs_none,20,0.9999999999999999,2,0.14285714285714285,1,0.05357142857142857,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.020609755031117248,-0.01295828469122752
820,mailer_only_vs_none,20,0.9999999999999999,2,0.14285714285714285,1,0.05357142857142857,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.020068376068376068,-0.009401709401709403
822,both_vs_additive,16,0.9999999999999999,4,0.22916666666666663,1,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0,0.0,0.0,0.0,0.04912943453693389,0.03471983002641545
822,both_vs_none,16,0.9999999999999999,4,0.22916666666666663,2,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0.0,0.0,0.0,0.031725068232421175,0.01823376786612081
822,display_only_vs_none,16,0.9999999999999999,5,0.2708333333333333,2,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0,0.0,0.0,0.0,0.009637042331552501,0.0026246147783574006
822,mailer_only_vs_none,16,0.9999999999999999,8,0.5416666666666666,1,0.041666666666666664,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.005430464890595826,-0.0009339765037198257
825,both_vs_additive,20,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
825,both_vs_none,20,1.0,1,0.039473684210526314,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
825,display_only_vs_none,20,1.0,2,0.09210526315789473,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
825,mailer_only_vs_none,20,0.9999999999999999,3,0.13157894736842105,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
830,both_vs_additive,20,0.9999999999999998,5,0.25773195876288657,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
830,both_vs_none,20,0.9999999999999998,5,0.25773195876288657,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
830,display_only_vs_none,20,0.9999999999999998,5,0.25773195876288657,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
830,mailer_only_vs_none,20,0.9999999999999998,5,0.25773195876288657,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
831,both_vs_additive,20,1.0000000000000004,3,0.14666666666666667,1,0.05333333333333334,0.0,0.0,0.0,0.0,1,0.05333333333333334,0.0,0.0,-0.00198825525211142,0.0003026496723894743
831,both_vs_none,20,1.0000000000000002,5,0.22666666666666668,2,0.09333333333333334,0.0,0.0,0.0,0.0,1,0.05333333333333334,0.0,0.0,-0.008288746128362414,0.00023722998007367132
831,display_only_vs_none,20,1.0000000000000002,7,0.37333333333333335,3,0.2,0.0,0.05333333333333334,0.05333333333333334,0.0,2,0.09333333333333334,0.04,0.09333333333333334,-0.03046796816720651,-0.007550284409776543
831,mailer_only_vs_none,20,1.0000000000000002,6,0.28,1,0.05333333333333334,0.0,0.0,0.0,0.0,1,0.05333333333333334,0.05333333333333334,0.05333333333333334,-0.004629629629629629,0.001221001221001221
833,both_vs_additive,18,0.9999999999999996,4,0.24444444444444446,2,0.08888888888888889,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0,0.0,0.0,0.0,0.0023655703598232385,0.005010041489025012
833,both_vs_none,18,0.9999999999999997,6,0.33333333333333337,2,0.08888888888888889,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0,0.0,0.0,0.0,-0.0006826806075947939,0.001350552879085488
833,display_only_vs_none,18,0.9999999999999997,7,0.4,3,0.13333333333333333,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0,0.0,0.0,0.0,0.0001403070943155552,-0.001251716507218253
833,mailer_only_vs_none,18,0.9999999999999997,7,0.4,3,0.13333333333333333,0.0,0.044444444444444446,0.044444444444444446,0.0,1,0.044444444444444446,0.044444444444444446,0.0,0.001236070355387804,0.0002876583425484422
834,both_vs_additive,18,0.9999999999999997,1,0.08333333333333333,1,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0.0,0.0,0.0,0.16836150148988288,0.04128756979795421
834,both_vs_none,18,0.9999999999999997,2,0.1875,1,0.08333333333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.07045406843319933,-0.001569590323686122
834,display_only_vs_none,18,0.9999999999999997,4,0.2708333333333333,2,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.08757205966334236,-0.01629201217572552
834,mailer_only_vs_none,18,0.9999999999999997,3,0.18749999999999997,2,0.14583333333333331,0.0625,0.0625,0.0625,0.0625,0,0.0,0.0,0.0,-0.07469723901284298,-0.005932853697990696
840,both_vs_additive,20,0.9999999999999999,2,0.12658227848101267,1,0.05063291139240506,0.05063291139240506,0.05063291139240506,0.05063291139240506,0.05063291139240506,0,0.0,0.0,0.0,0.03030944197826453,0.02224906074547422
840,both_vs_none,20,0.9999999999999999,2,0.12658227848101267,1,0.05063291139240506,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.009896729395254997,-0.0022554718493841587
840,display_only_vs_none,20,0.9999999999999999,2,0.12658227848101267,1,0.05063291139240506,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.020609755031117248,-0.012958284691227518
840,mailer_only_vs_none,20,0.9999999999999999,2,0.12658227848101267,1,0.05063291139240506,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.020068376068376068,-0.009401709401709403
842,both_vs_additive,14,0.9999999999999996,2,0.10526315789473684,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
842,both_vs_none,14,0.9999999999999996,2,0.10526315789473684,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
842,display_only_vs_none,14,0.9999999999999996,2,0.10526315789473684,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
842,mailer_only_vs_none,14,0.9999999999999996,3,0.15789473684210525,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
843,both_vs_additive,12,0.9999999999999998,2,0.17857142857142855,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
843,both_vs_none,12,0.9999999999999998,2,0.17857142857142855,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
843,display_only_vs_none,12,0.9999999999999998,3,0.24999999999999997,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
843,mailer_only_vs_none,12,0.9999999999999998,3,0.24999999999999997,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
845,both_vs_additive,20,0.9999999999999997,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
845,both_vs_none,20,0.9999999999999998,1,0.038461538461538464,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
845,display_only_vs_none,20,0.9999999999999998,3,0.13461538461538464,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
845,mailer_only_vs_none,20,0.9999999999999998,3,0.13461538461538464,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
851,both_vs_additive,5,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
851,both_vs_none,5,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
851,display_only_vs_none,5,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
851,mailer_only_vs_none,5,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
853,both_vs_additive,17,0.9999999999999999,1,0.03773584905660377,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,
